"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,3,141186783
2019,4,141186790
2019,4,141186789
2019,4,141186797
2019,4,141186803
2019,4,141186804
2019,4,141202057
2019,4,141202058
2019,4,141196757
2019,4,141186826
2019,4,141186832
2019,4,141186833
2019,4,141186839
2019,4,141186838
2019,4,141186861
2019,4,141186868
2019,4,141186872
2019,4,141186890
2019,4,141186897
2019,4,141186910
2019,4,141186913
2019,3,141186918
2019,4,141186919
2019,4,141186920
2019,4,141186921
2019,4,141186922
2019,4,141186923
2019,1,141186924
2019,1,141186925
2019,3,141186926
2019,3,141186927
2019,4,141186928
2019,4,141186929
2019,4,141186930
2019,4,141186931
2019,4,141186932
2019,4,141186934
2019,4,141186935
2019,2,141186936
2019,4,141186937
2019,4,141196850
2019,4,141186938
2019,2,141186939
2019,3,141186941
2019,3,141186940
2019,4,141186942
2019,4,141186943
2019,4,141186944
2019,4,141186945
2019,4,141186949
2019,4,143847004
2019,4,143847009
2019,1,143847012
2019,4,143847029
2019,4,143858884
2019,1,143847038
2019,3,143847038
2019,1,143847039
2019,3,143847039
2019,1,143852180
2019,3,143847062
2019,3,143847061
2019,4,143858948
2019,4,143847274
2019,3,143852255
2019,3,143852256
2019,4,143852257
2019,4,143847293
2019,4,143859075
2019,4,143847302
2019,4,143847304
2019,4,143847305
2019,4,143847306
2019,4,143847314
2019,4,143847315
2019,4,143847339
2019,4,143847347
2019,4,143847348
2019,4,143847352
2019,4,143847351
2019,4,143852279
2019,4,143852278
2019,4,143859101
2019,4,143847362
2019,4,143847366
2019,4,143847368
2019,4,143859104
2019,4,143847380
2019,1,143847381
2019,4,143852282
2019,4,143847388
2019,4,143847399
2019,3,143847400
2019,3,143852287
2019,2,143852289
2019,2,143852288
2019,4,143847410
2019,4,143847413
2019,4,143847420
2019,4,143847424
2019,2,143859115
2019,4,143847436
2019,4,143859118
2019,4,143847445
2019,4,143847447
2019,4,143852297
2019,4,143847465
2019,4,143847469
2019,4,143847470
2019,2,143847474
2019,4,143847480
2019,4,143847479
2019,4,143847481
2019,3,143859135
2019,1,143847488
2019,4,143847494
2019,4,143859145
2019,4,143847501
2019,4,143847506
2019,1,143859151
2019,4,143859153
2019,4,143859155
2019,4,143847521
2019,4,143847520
2019,4,143847568
2019,4,143847567
2019,4,143852345
2019,4,143847627
2019,3,143847654
2019,3,143847653
2019,4,143847667
2019,4,143847675
2019,4,143847674
2019,4,143847697
2019,4,143847701
2019,4,143847705
2019,4,143847703
2019,4,143859241
2019,4,143859242
2019,3,143847785
2019,4,143847798
2019,4,143847800
2019,4,143847824
2019,4,143847847
2019,4,143847869
2019,4,143852412
2019,4,143847893
2019,4,143847894
2019,4,143847900
2019,4,143847899
2019,4,143847902
2019,4,143847903
2019,4,143847904
2019,4,143847911
2019,4,143847915
2019,4,143847914
2019,4,143847932
2019,4,143847950
2019,4,143847978
2019,4,143847982
2019,4,143852435
2019,4,143848803
2019,4,143848804
2019,4,143848805
2019,4,143848806
2019,4,143848807
2019,4,143848809
2019,4,143848810
2019,4,143848812
2019,4,143848811
2019,4,143848815
2019,4,143848816
2019,4,143848818
2019,4,143848819
2019,4,143848820
2019,4,143848821
2019,4,143848823
2019,4,143848824
2019,4,143848825
2019,4,143848827
2019,4,143848826
2019,4,143848830
2019,4,143848832
2019,4,143848833
2019,4,143848838
2019,4,143848839
2019,4,143848840
2019,4,143848841
2019,4,143848842
2019,4,143848843
2019,4,143848844
2019,4,143848846
2019,4,143848850
2019,4,143848849
2019,4,143848851
2019,4,143848852
2019,4,143848853
2019,4,143848854
2019,4,143848856
2019,4,143848855
2019,4,143848857
2019,4,143848858
2019,4,143848859
2019,4,143848860
2019,4,143848861
2019,4,143848862
2019,4,143848863
2019,4,143848864
2019,4,143848865
2019,4,143848868
2019,4,143848869
2019,4,143848870
2019,4,143848871
2019,4,143848872
2019,4,143848874
2019,4,143848873
2019,4,143848875
2019,4,143848877
2019,4,143848876
2019,4,143848879
2019,4,143848878
2019,4,143848880
2019,4,143848881
2019,4,143848882
2019,4,143848885
2019,4,143848886
2019,4,143848887
2019,4,143848888
2019,4,143848889
2019,4,143848890
2019,4,143848893
2019,4,143848894
2019,4,143848895
2019,4,143848897
2019,4,143848898
2019,4,143848901
2019,4,143848902
2019,4,143848903
2019,4,143848904
2019,4,143848905
2019,4,143848906
2019,4,143848907
2019,4,143848908
2019,4,143848910
2019,4,143848911
2019,4,143848912
2019,4,143848913
2019,4,143848914
2019,4,143848915
2019,4,143848916
2019,1,143848917
2019,1,143848918
2019,4,143848920
2019,4,143848921
2019,4,143848922
2019,4,143848923
2019,4,143848925
2019,4,143848926
2019,4,143848928
2019,4,143848930
2019,4,143848932
2019,4,143848931
2019,4,143848933
2019,4,143848934
2019,4,143848936
2019,4,143848937
2019,4,143848938
2019,4,143848939
2019,4,143848940
2019,4,143848941
2019,4,143848942
2019,4,143848943
2019,4,143848944
2019,4,143848945
2019,4,143848947
2019,4,143848946
2019,2,143848950
2019,3,143848949
2019,3,143848948
2019,4,143848951
2019,4,143848952
2019,4,143848953
2019,4,143848955
2019,4,143848954
2019,4,143848956
2019,4,143848958
2019,4,143848959
2019,4,143848961
2019,4,143848960
2019,4,143848962
2019,4,143848963
2019,4,143848964
2019,4,143848965
2019,4,143848966
2019,1,143848967
2019,4,143848969
2019,4,143848968
2019,3,143848970
2019,4,143848971
2019,4,143848972
2019,4,143848973
2019,4,143848974
2019,4,143848975
2019,3,143848977
2019,3,143848976
2019,4,143848978
2019,4,143848979
2019,3,143848983
2019,3,143848984
2019,4,143848985
2019,4,143848986
2019,3,143848987
2019,4,143848988
2019,4,143848989
2019,4,143848990
2019,4,143848991
2019,3,143848993
2019,4,143848992
2019,4,143848995
2019,4,143848996
2019,4,143848994
2019,4,143848997
2019,4,143848998
2019,4,143848999
2019,4,143849002
2019,4,143849001
2019,4,143849003
2019,4,143849004
2019,4,143849005
2019,4,143849006
2019,4,143849007
2019,4,143849008
2019,4,143849009
2019,3,143849010
2019,3,143849011
2019,3,143849012
2019,4,143849013
2019,4,143849014
2019,3,143849015
2019,4,143858875
2019,4,143858877
2019,4,143858918
2019,4,143852186
2019,4,143858936
2019,4,143847093
2019,4,143847092
2019,4,143847109
2019,4,143847113
2019,4,143858963
2019,4,143847131
2019,4,143847136
2019,2,143858984
2019,4,143852195
2019,4,143852194
2019,4,143852196
2019,4,143852197
2019,4,143847145
2019,4,143858992
2019,4,143859005
2019,4,143847188
2019,4,143847221
2019,4,143859044
2019,4,143847233
2019,4,143852241
2019,3,143847250
2019,4,143852249
2019,4,143852248
2019,4,143859065
2019,4,143852252
2019,4,143859069
2019,4,143847291
2019,4,143859071
2019,4,143847311
2019,4,143847320
2019,4,143847337
2019,4,143847338
2019,4,143859094
2019,4,143847350
2019,4,143847358
2019,4,143847357
2019,4,143859100
2019,4,143847375
2019,4,143859105
2019,1,143847386
2019,4,143852283
2019,4,143847393
2019,4,143847394
2019,4,143847395
2019,4,143859110
2019,1,143847402
2019,3,143847402
2019,1,143847403
2019,3,143847403
2019,4,143847405
2019,4,143847412
2019,4,143859114
2019,4,143847428
2019,4,143847427
2019,4,143852295
2019,4,143852296
2019,4,143847432
2019,4,143847448
2019,4,143859127
2019,4,143847466
2019,1,143859132
2019,1,143847473
2019,4,143847483
2019,4,143847484
2019,4,143859137
2019,4,143847490
2019,4,143847489
2019,4,143859139
2019,4,143847502
2019,4,143859146
2019,4,143847514
2019,4,143859152
2019,4,143859156
2019,4,143847003
2019,4,143847008
2019,4,143858874
2019,4,143847017
2019,4,143852173
2019,4,143847033
2019,3,143847074
2019,2,143847083
2019,4,141186563
2019,4,141186571
2019,3,141186574
2019,3,141186575
2019,4,141186580
2019,1,141186585
2019,4,141186589
2019,4,141186591
2019,4,141186595
2019,4,141186594
2019,3,141186598
2019,3,141186597
2019,4,141186601
2019,4,141186605
2019,4,141201994
2019,4,141201993
2019,4,141186621
2019,4,141186628
2019,4,141186634
2019,4,141186637
2019,4,141186636
2019,4,141202005
2019,4,141202006
2019,3,141186651
2019,4,141186656
2019,4,141186658
2019,4,141202016
2019,3,141186664
2019,3,141186663
2019,4,141186666
2019,4,141186669
2019,4,141186673
2019,4,141186674
2019,3,141186672
2019,4,141186676
2019,4,141186680
2019,4,141186682
2019,4,141186700
2019,4,141186703
2019,1,141202038
2019,3,141186733
2019,3,141186734
2019,4,141202044
2019,4,141186746
2019,4,141186757
2019,4,141186758
2019,4,141186760
2019,4,141186766
2019,4,141186767
2019,4,141186769
2019,4,141186780
2019,4,141186782
2019,4,141186786
2019,4,141186807
2019,4,141186867
2019,4,141186869
2019,4,141186873
2019,3,141186877
2019,4,141186880
2019,4,141186894
2019,4,141186898
2019,4,141186900
2019,4,141186903
2019,4,141186904
2019,4,141186902
2019,3,141186499
2019,4,143847011
2019,3,143858879
2019,3,143847027
2019,3,143847026
2019,1,143847025
2019,4,143847030
2019,4,143847037
2019,4,143847035
2019,4,143847040
2019,4,143858891
2019,4,143858892
2019,3,143847043
2019,4,143847044
2019,4,143858894
2019,3,143852179
2019,3,143858897
2019,3,143858901
2019,3,143858903
2019,3,143847056
2019,3,143847057
2019,3,143847058
2019,2,143858907
2019,3,143858912
2019,4,143847069
2019,4,143858917
2019,3,143847078
2019,4,143858930
2019,4,143847081
2019,4,143858934
2019,4,143847084
2019,4,143858941
2019,1,143847095
2019,3,143847095
2019,4,143858946
2019,4,143847101
2019,4,143858950
2019,4,143852190
2019,4,143847104
2019,4,143847105
2019,4,143847106
2019,3,143847107
2019,4,143847112
2019,4,143847115
2019,1,143847114
2019,2,143858960
2019,2,143858961
2019,4,143858966
2019,4,143858969
2019,4,143858972
2019,3,143847135
2019,3,143847134
2019,4,143858977
2019,4,143858976
2019,4,143858975
2019,4,143858974
2019,4,143858981
2019,4,143847139
2019,4,143858983
2019,4,143858982
2019,4,143847142
2019,3,143847144
2019,4,143858991
2019,4,143858989
2019,4,143858990
2019,4,143858995
2019,4,143847146
2019,4,143858998
2019,4,143852203
2019,4,143852202
2019,4,143852204
2019,4,143859009
2019,4,143847156
2019,4,143859018
2019,4,143859023
2019,4,143859022
2019,4,143847162
2019,4,143859030
2019,4,143847163
2019,4,143859033
2019,4,143847167
2019,4,143859037
2019,1,143847179
2019,1,143859041
2019,4,143852222
2019,4,143847207
2019,4,143847215
2019,4,143847218
2019,4,143847219
2019,4,143847230
2019,4,143847229
2019,4,143847237
2019,4,143847242
2019,4,143859064
2019,4,143847271
2019,4,143847281
2019,4,143852260
2019,4,143847297
2019,4,143859081
2019,4,143847307
2019,4,143847317
2019,4,143847331
2019,4,143847332
2019,4,143852276
2019,4,143852280
2019,4,143847365
2019,4,143852281
2019,3,143859107
2019,1,143847391
2019,4,143859108
2019,4,143847404
2019,4,143847408
2019,4,143847417
2019,1,143859123
2019,4,143847453
2019,4,143847459
2019,4,143847457
2019,4,143847458
2019,4,143847462
2019,4,143859131
2019,4,143859129
2019,4,143859130
2019,4,143847482
2019,4,143847508
2019,4,143847507
2019,4,143859149
2019,4,143852303
2019,4,143847561
2019,4,143859172
2019,4,143852323
2019,3,143847586
2019,3,143847590
2019,3,143847587
2019,4,143847585
2019,4,143859182
2019,4,143847609
2019,4,143852338
2019,4,143859194
2019,4,143847633
2019,4,143859197
2019,4,143852357
2019,3,143847635
2019,3,143847636
2019,1,143859201
2019,3,143859201
2019,4,143859203
2019,4,143847642
2019,4,143852364
2019,3,143847676
2019,3,143847673
2019,4,143847683
2019,4,143852378
2019,4,143847682
2019,4,143852379
2019,4,143847688
2019,4,143847686
2019,4,143847690
2019,4,143847691
2019,4,143859220
2019,4,143859221
2019,4,143847685
2019,3,143859222
2019,4,143859226
2019,4,143859225
2019,4,143859232
2019,4,143847724
2019,4,143847731
2019,4,143847730
2019,4,143847736
2019,4,143859240
2019,4,143847750
2019,4,143847755
2019,4,143847757
2019,4,143847756
2019,4,143847758
2019,4,143847759
2019,4,143847760
2019,4,143859245
2019,4,143859246
2019,4,143852400
2019,4,143847773
2019,4,143847772
2019,4,143847782
2019,4,143859249
2019,4,143847781
2019,4,143847775
2019,4,143847774
2019,4,143847787
2019,4,143852401
2019,4,143847810
2019,4,143847818
2019,4,143847820
2019,4,143847821
2019,4,143847836
2019,4,143847850
2019,4,143847864
2019,4,143847885
2019,4,143847889
2019,4,143847892
2019,4,143847907
2019,4,143847924
2019,4,143847925
2019,4,143859271
2019,4,143847940
2019,4,143859274
2019,3,143847985
2019,3,143847987
2019,4,143848010
2019,4,143848040
2019,4,143852450
2019,4,143848060
2019,4,143859282
2019,4,143848092
2019,4,143852472
2019,4,143852471
2019,4,143848119
2019,4,143848137
2019,4,143852477
2019,2,143848151
2019,4,143859288
2019,4,143848164
2019,4,143848180
2019,4,143848181
2019,3,143848183
2019,3,143848184
2019,4,143848199
2019,4,143848200
2019,4,143848204
2019,4,143848208
2019,4,143848207
2019,4,143859289
2019,4,143848220
2019,4,143848230
2019,3,143859295
2019,3,143859296
2019,4,143852500
2019,1,143848248
2019,3,143848248
2019,4,143848249
2019,4,143848250
2019,4,143852503
2019,4,143848262
2019,1,143859298
2019,4,143852508
2019,4,143848288
2019,4,143852511
2019,4,143848291
2019,3,143852514
2019,4,143848300
2019,4,143848311
2019,4,143848312
2019,4,143848316
2019,4,143848319
2019,4,143848318
2019,4,143859306
2019,4,143848342
2019,4,143848348
2019,4,143859311
2019,4,143848357
2019,4,143848361
2019,4,143848371
2019,4,143859314
2019,4,143852538
2019,4,143852539
2019,4,143848399
2019,4,143852544
2019,3,143848406
2019,4,143848405
2019,1,143859319
2019,4,143859322
2019,4,143852560
2019,4,143852559
2019,3,143859323
2019,4,143848432
2019,4,143859324
2019,4,143852563
2019,4,143848437
2019,4,143859327
2019,4,143848445
2019,4,143859331
2019,4,143859330
2019,4,143852570
2019,4,143852576
2019,4,143852575
2019,4,143859336
2019,4,143859335
2019,4,143852578
2019,3,143848467
2019,3,143848468
2019,4,143852581
2019,4,143852582
2019,4,143848474
2019,4,143859341
2019,4,143859342
2019,4,143859343
2019,4,143859344
2019,4,143859346
2019,4,143859347
2019,4,143852594
2019,4,143852595
2019,4,143859350
2019,4,143859348
2019,4,143859349
2019,4,143859352
2019,4,143859351
2019,4,143859353
2019,4,143859354
2019,4,143852602
2019,4,143852603
2019,4,143859355
2019,4,143848494
2019,1,143859356
2019,3,143859356
2019,4,143859357
2019,2,143859361
2019,4,143848500
2019,1,143859367
2019,4,143859368
2019,4,143859369
2019,4,143859370
2019,4,143859373
2019,4,143859374
2019,4,143859375
2019,4,143859376
2019,4,143859377
2019,2,143859379
2019,4,143859381
2019,4,143859382
2019,4,143859383
2019,4,143859386
2019,4,143852621
2019,4,143848516
2019,4,143859388
2019,4,143859389
2019,4,143848522
2019,4,143859391
2019,4,143859394
2019,4,143859395
2019,4,143859396
2019,4,143859397
2019,4,143859403
2019,4,143859404
2019,4,143848527
2019,4,143859406
2019,1,143859409
2019,1,143859408
2019,4,143859410
2019,4,143859412
2019,4,143852646
2019,4,143859413
2019,4,143852651
2019,4,143859416
2019,4,143859415
2019,4,143859421
2019,4,143848545
2019,4,143859433
2019,4,143859435
2019,4,143859437
2019,4,143859436
2019,3,143859439
2019,4,143859442
2019,4,143859441
2019,4,143859440
2019,4,143859443
2019,4,143859444
2019,1,143859445
2019,4,143859448
2019,4,143859449
2019,4,143859450
2019,4,143859451
2019,4,143859452
2019,4,143859455
2019,4,143848567
2019,4,143848566
2019,4,143859460
2019,4,143859461
2019,4,143859462
2019,4,143859463
2019,4,143848577
2019,4,143859464
2019,4,143848579
2019,4,143848581
2019,4,143848580
2019,4,143859466
2019,4,143859465
2019,4,143859467
2019,4,143859468
2019,4,143852681
2019,4,143859469
2019,3,143859471
2019,3,143859470
2019,4,143852685
2019,4,143859473
2019,4,143859474
2019,4,143859475
2019,4,143859476
2019,4,143852688
2019,4,143852691
2019,4,143859477
2019,4,143859478
2019,4,143859479
2019,4,143848598
2019,4,143859481
2019,4,143859484
2019,4,143852705
2019,4,143859485
2019,4,143859486
2019,4,143859487
2019,3,143859489
2019,3,143859488
2019,4,143859490
2019,4,143859491
2019,3,143859492
2019,3,143859493
2019,4,143859495
2019,4,143859497
2019,4,143859500
2019,4,137556815
2019,4,137551611
2019,4,137551612
2019,1,137551613
2019,1,137551614
2019,1,137551615
2019,4,137556820
2019,4,137551616
2019,4,137551618
2019,4,137551619
2019,4,137551621
2019,4,137551622
2019,4,137551623
2019,4,137551628
2019,4,137551631
2019,4,137551632
2019,4,137551633
2019,4,137551635
2019,4,137551638
2019,4,137551637
2019,4,137551639
2019,3,137551642
2019,1,137551645
2019,4,137551646
2019,4,137551651
2019,4,137551652
2019,4,137551653
2019,4,137551654
2019,4,137556845
2019,3,137551655
2019,4,137551656
2019,4,137551657
2019,4,137551659
2019,4,137551658
2019,4,137551660
2019,4,137551661
2019,4,137551663
2019,3,137551664
2019,3,137551665
2019,4,137551667
2019,4,137551666
2019,4,137551668
2019,4,137551669
2019,4,137556856
2019,4,137556858
2019,4,137556859
2019,4,137551673
2019,4,137551674
2019,4,137551677
2019,2,137551679
2019,2,137551678
2019,4,137551684
2019,4,137551685
2019,3,137551688
2019,4,137551689
2019,4,137551690
2019,4,137551691
2019,4,137551692
2019,1,137551695
2019,3,137551695
2019,1,137551697
2019,3,137551697
2019,1,137551696
2019,3,137551696
2019,4,137551701
2019,4,137551703
2019,3,137556875
2019,3,137556874
2019,4,137556876
2019,4,137556877
2019,4,137556878
2019,4,137556879
2019,4,137551705
2019,4,137551706
2019,4,137551709
2019,4,137551711
2019,4,137551712
2019,4,137551710
2019,4,137551713
2019,4,137551714
2019,4,137556888
2019,4,137556887
2019,4,137551715
2019,4,137551716
2019,4,137551717
2019,4,137551720
2019,1,137551721
2019,4,137551723
2019,4,137551724
2019,4,137551725
2019,4,137551726
2019,4,137556901
2019,4,137551727
2019,4,137551729
2019,4,137551728
2019,4,137551730
2019,4,137551732
2019,4,137551736
2019,4,137551735
2019,4,137551737
2019,4,137551738
2019,4,137551742
2019,4,137551743
2019,4,137551744
2019,4,137551745
2019,4,137551746
2019,4,137551748
2019,4,137551751
2019,4,137551752
2019,4,137551753
2019,4,137551754
2019,4,137551755
2019,4,137551757
2019,4,137556923
2019,4,137551758
2019,4,137551759
2019,4,137551760
2019,4,137551770
2019,4,137551772
2019,3,137556932
2019,4,137551774
2019,4,137551773
2019,4,137551775
2019,4,137551776
2019,4,137551777
2019,3,137551778
2019,1,137551779
2019,4,137556940
2019,4,137551781
2019,4,137551780
2019,4,137551782
2019,4,137551783
2019,4,137551784
2019,3,137551785
2019,1,137551786
2019,4,137551787
2019,4,137551788
2019,4,137551789
2019,4,137551790
2019,4,137551792
2019,4,137551793
2019,4,137551796
2019,4,137551795
2019,4,137551797
2019,4,137551799
2019,4,137551800
2019,4,137551801
2019,4,137551803
2019,4,137551802
2019,4,137556960
2019,4,137551809
2019,4,137551807
2019,4,137551808
2019,1,137551810
2019,3,137551810
2019,1,137551811
2019,3,137551811
2019,1,137551812
2019,3,137551812
2019,4,137551813
2019,3,137551814
2019,3,137551815
2019,4,137551816
2019,4,137551817
2019,4,137551818
2019,4,137551819
2019,4,137551820
2019,4,137551821
2019,4,137551824
2019,4,137551825
2019,4,137551826
2019,4,137551827
2019,1,137551828
2019,4,137551829
2019,4,137551832
2019,4,137551830
2019,4,137551831
2019,4,137551836
2019,4,137551837
2019,4,137551838
2019,4,137551839
2019,4,137551840
2019,4,137551841
2019,3,137556989
2019,3,137556990
2019,4,137551842
2019,4,137551844
2019,4,137551846
2019,4,137551847
2019,3,137551849
2019,3,137551848
2019,3,137551850
2019,3,137551851
2019,4,137551852
2019,4,137551853
2019,3,137551855
2019,3,137551856
2019,3,137551854
2019,4,137551858
2019,3,137551862
2019,4,137551863
2019,4,137551865
2019,4,137551866
2019,4,137551867
2019,4,137551869
2019,4,137551870
2019,1,137551871
2019,4,137557015
2019,4,137551872
2019,4,137551873
2019,4,137551875
2019,4,137557019
2019,4,137557020
2019,4,137551876
2019,4,137551877
2019,4,137551878
2019,4,137551879
2019,4,137551883
2019,3,137551884
2019,3,137551885
2019,4,137551886
2019,4,137551889
2019,4,137551892
2019,4,137551893
2019,4,137551894
2019,4,137551895
2019,4,137551897
2019,4,137551898
2019,4,137551899
2019,4,137551900
2019,4,137551901
2019,4,137551902
2019,4,137551903
2019,4,137551906
2019,4,137551905
2019,4,137551907
2019,4,137551910
2019,4,137551911
2019,4,137551912
2019,4,137551914
2019,4,137557059
2019,4,137551916
2019,4,137551917
2019,3,137551918
2019,3,137551919
2019,4,137551922
2019,4,142491922
2019,4,142491921
2019,4,142501489
2019,4,142506342
2019,4,142501539
2019,4,142501540
2019,4,142506390
2019,4,142491964
2019,4,142491961
2019,4,142491965
2019,4,142491963
2019,4,142506396
2019,4,142506403
2019,4,142491982
2019,4,142491981
2019,4,142491991
2019,4,142491989
2019,4,142491990
2019,1,142491993
2019,3,142491993
2019,1,142491996
2019,1,142491995
2019,4,142492000
2019,4,142492002
2019,1,142506426
2019,4,142506432
2019,4,142506435
2019,3,142506436
2019,3,142506437
2019,4,142492014
2019,4,142492020
2019,4,142506379
2019,4,142501541
2019,4,142501544
2019,4,142506397
2019,4,142491976
2019,4,142506402
2019,4,142501550
2019,4,142491987
2019,4,142506410
2019,4,142506411
2019,4,142506416
2019,4,142501553
2019,4,142506419
2019,4,142506420
2019,4,142506422
2019,4,142501561
2019,4,142491999
2019,4,142492003
2019,4,142492005
2019,4,142492006
2019,4,142492009
2019,4,142501569
2019,4,142506433
2019,4,142501572
2019,4,142501571
2019,4,142501575
2019,4,142492017
2019,4,142492016
2019,4,142492019
2019,1,142492021
2019,4,142492024
2019,4,142501585
2019,4,142492026
2019,4,142501589
2019,4,142492027
2019,4,142492028
2019,4,142501592
2019,4,142492029
2019,4,142492031
2019,4,142492032
2019,4,142492033
2019,4,142501608
2019,4,142492037
2019,4,142506454
2019,4,142506456
2019,4,142492039
2019,4,142492040
2019,3,142492041
2019,4,142492042
2019,4,142501623
2019,4,142492043
2019,4,142492044
2019,4,137026928
2019,4,137024944
2019,4,137027022
2019,4,137025026
2019,4,137014781
2019,4,137025075
2019,4,137027431
2019,3,137015124
2019,4,137015125
2019,4,137025545
2019,4,137025553
2019,4,137027470
2019,4,137025568
2019,4,137025566
2019,4,137027490
2019,4,137027491
2019,4,137027492
2019,4,137025597
2019,4,137025639
2019,4,137027547
2019,4,137025659
2019,4,137027570
2019,4,137027571
2019,4,137027592
2019,4,137015268
2019,4,142492045
2019,4,142492046
2019,4,142501643
2019,4,142492052
2019,4,142492053
2019,3,142492055
2019,3,142492056
2019,3,142492057
2019,3,142492058
2019,3,142492059
2019,4,142492060
2019,1,142492061
2019,3,142492062
2019,3,142492063
2019,4,142492064
2019,4,142492065
2019,2,142492066
2019,2,142492067
2019,4,142492068
2019,4,142492069
2019,4,142492070
2019,4,142492071
2019,4,142492072
2019,4,142492075
2019,4,142492076
2019,4,142492077
2019,4,142492078
2019,4,142492079
2019,4,142492080
2019,4,142492081
2019,3,142492082
2019,4,142492083
2019,4,142492084
2019,3,142492085
2019,3,142492086
2019,4,142492087
2019,4,142492088
2019,4,142492089
2019,4,142492091
2019,4,142492092
2019,1,142492095
2019,4,142501695
2019,4,142492096
2019,4,142492097
2019,4,142492098
2019,4,142492099
2019,4,142492101
2019,4,142492100
2019,4,142492102
2019,4,142501706
2019,4,142501705
2019,4,142501704
2019,4,142501708
2019,4,142492103
2019,4,142492104
2019,4,142492105
2019,1,142492106
2019,4,142492107
2019,4,142501715
2019,4,142501716
2019,4,142492109
2019,4,142492108
2019,4,142492110
2019,4,142492111
2019,1,142492112
2019,4,142492113
2019,1,142492114
2019,4,142492115
2019,4,142492116
2019,4,142492117
2019,3,142492118
2019,3,142492119
2019,4,142492121
2019,4,142492122
2019,4,142492123
2019,4,142492124
2019,4,142492125
2019,3,142492126
2019,3,142492127
2019,4,142492128
2019,4,142492129
2019,4,142492130
2019,4,142492131
2019,4,142492132
2019,4,142492133
2019,4,142492134
2019,4,142492135
2019,4,142492136
2019,4,142492137
2019,4,142501749
2019,3,142492140
2019,3,142492141
2019,4,142501750
2019,4,142492142
2019,4,142492143
2019,4,142492145
2019,4,142501756
2019,1,142492146
2019,3,142492146
2019,4,142492147
2019,4,142492148
2019,1,142492151
2019,1,142492152
2019,1,142492153
2019,4,142492154
2019,4,142492155
2019,4,142501770
2019,4,142492158
2019,4,142492159
2019,4,142492160
2019,4,142492161
2019,4,142501774
2019,4,142501775
2019,4,142492164
2019,2,142492163
2019,4,142492165
2019,4,142492168
2019,4,142492170
2019,4,142501781
2019,4,142492172
2019,1,142501783
2019,4,142492174
2019,4,142501787
2019,4,142492175
2019,4,142492176
2019,4,142492177
2019,4,142492178
2019,4,142492179
2019,4,142492180
2019,4,142492181
2019,4,142492182
2019,1,142492183
2019,4,142492184
2019,4,142492185
2019,4,142501798
2019,4,142492186
2019,4,142492187
2019,4,142492188
2019,4,142492190
2019,4,142492191
2019,4,142492192
2019,4,142492193
2019,4,142501807
2019,4,142492195
2019,3,142492198
2019,3,142492197
2019,4,142492199
2019,3,142492201
2019,3,142492200
2019,4,142492202
2019,4,142492204
2019,4,142492203
2019,4,142492206
2019,4,142492205
2019,4,142492207
2019,4,142492208
2019,4,142492209
2019,4,142492210
2019,4,142492211
2019,4,142492212
2019,4,142492213
2019,3,142492215
2019,3,142492214
2019,4,142492216
2019,4,142501826
2019,4,142492218
2019,4,142492219
2019,4,142492220
2019,4,142492221
2019,4,142492222
2019,4,142492223
2019,4,142492224
2019,4,142492225
2019,4,142492226
2019,3,142492228
2019,3,142492227
2019,4,142492229
2019,4,142492230
2019,4,142492231
2019,4,142492234
2019,4,142492235
2019,4,142492236
2019,3,142492237
2019,3,142492238
2019,4,142492239
2019,4,142492240
2019,3,142501848
2019,4,142501850
2019,3,142501849
2019,4,142501852
2019,4,142492242
2019,4,142492243
2019,4,142492244
2019,4,142492246
2019,4,142492245
2019,3,142492247
2019,4,142492248
2019,4,142492249
2019,4,142492250
2019,4,142492251
2019,4,142492252
2019,4,142492253
2019,4,142492254
2019,4,142492257
2019,1,142492258
2019,4,142492259
2019,4,142492260
2019,4,142492261
2019,4,142492262
2019,4,142492264
2019,4,142492263
2019,4,142492265
2019,4,142492266
2019,4,142492267
2019,2,142492268
2019,4,142501877
2019,4,142492269
2019,4,142492273
2019,4,142492274
2019,4,142492275
2019,4,142492276
2019,4,142492277
2019,4,142492280
2019,4,142492282
2019,4,142492283
2019,4,142492284
2019,4,142492285
2019,4,142492286
2019,4,142492287
2019,4,142492288
2019,4,142492289
2019,4,142492290
2019,4,142492291
2019,4,142492292
2019,4,142492293
2019,4,142492294
2019,4,142492295
2019,4,142492297
2019,4,142492296
2019,4,142492298
2019,4,142492299
2019,4,142492300
2019,4,142492301
2019,4,142492303
2019,3,142492304
2019,4,142492305
2019,4,142492306
2019,4,142492307
2019,4,142492309
2019,4,142492308
2019,4,142492310
2019,4,142492311
2019,4,142492312
2019,4,142492313
2019,4,142492314
2019,4,142492315
2019,4,142492316
2019,4,142492317
2019,4,142492318
2019,4,142492319
2019,4,142492320
2019,4,142492321
2019,4,142492322
2019,4,142492324
2019,4,142492323
2019,4,142492325
2019,4,142492328
2019,4,142492329
2019,4,142492331
2019,4,142492332
2019,4,142492330
2019,4,142492333
2019,4,142492334
2019,4,142492336
2019,4,142492337
2019,4,142492339
2019,4,142492338
2019,4,142492340
2019,4,142492341
2019,4,142492342
2019,4,142492343
2019,4,142492345
2019,4,142492344
2019,4,142492347
2019,4,142492346
2019,4,142492348
2019,4,142492349
2019,4,142492350
2019,4,142492351
2019,4,142492352
