"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,141202246
2019,21,141202247
2019,21,141202248
2019,21,141202250
2019,21,141202249
2019,21,141202251
2019,21,141202252
2019,21,141202253
2019,21,141202254
2019,21,141202255
2019,21,141202256
2019,21,141202259
2019,21,141202260
2019,21,141202261
2019,21,141202264
2019,21,141202265
2019,21,141202266
2019,21,141202267
2019,21,141202268
2019,21,141202269
2019,21,141202270
2019,21,141202271
2019,21,141202272
2019,21,141202273
2019,21,141202274
2019,21,141202275
2019,21,141202276
2019,21,141202279
2019,21,141202280
2019,21,141202282
2019,21,141202281
2019,21,141202284
2019,21,141202283
2019,21,141202285
2019,21,141202287
2019,21,141202286
2019,21,141202288
2019,21,141202289
2019,21,141202290
2019,21,141202291
2019,21,141202292
2019,21,141202296
2019,21,141202297
2019,21,141202299
2019,21,141202298
2019,21,141202300
2019,21,141202301
2019,21,141202302
2019,21,141202303
2019,21,141202305
2019,21,141202306
2019,21,141202307
2019,21,141202308
2019,21,141202314
2019,21,141202315
2019,21,141202316
2019,21,141202319
2019,21,141202320
2019,21,141202323
2019,21,141202324
2019,21,141202325
2019,21,141202327
2019,21,141202328
2019,21,141202330
2019,21,141202329
2019,21,141202331
2019,21,141202332
2019,21,141202334
2019,21,141202333
2019,21,141202337
2019,21,141202339
2019,21,141202338
2019,21,141202340
2019,21,141202341
2019,21,141202342
2019,21,141202344
2019,21,141202343
2019,21,141202347
2019,21,141202348
2019,21,141202349
2019,21,141202350
2019,21,141202351
2019,21,141202352
2019,21,141202353
2019,21,141202357
2019,21,141202360
2019,21,141202361
2019,21,141202362
2019,21,141202363
2019,21,141202364
2019,21,141202365
2019,21,141202366
2019,21,141202367
2019,21,141202368
2019,21,141202369
2019,21,141202373
2019,21,141202374
2019,21,141202376
2019,21,141202375
2019,21,141202380
2019,21,141202381
2019,21,141202382
2019,21,141202383
2019,21,141202384
2019,21,141202385
2019,21,141202386
2019,21,141202387
2019,21,141202388
2019,21,141202389
2019,21,143029301
2019,21,141202390
2019,21,141202391
2019,21,141202392
2019,21,141202394
2019,21,141202400
2019,21,141202402
2019,21,141202403
2019,21,137510779
2019,21,137514575
2019,22,137510781
2019,21,137510782
2019,21,137510787
2019,21,137510786
2019,21,137510793
2019,21,137510794
2019,21,137510795
2019,22,137517506
2019,21,137517508
2019,21,137510799
2019,21,137510800
2019,21,137510802
2019,21,137510801
2019,21,137510803
2019,21,137510804
2019,21,137517516
2019,21,137510805
2019,21,137510806
2019,21,137510807
2019,21,137510808
2019,21,137517522
2019,21,137517523
2019,21,137510809
2019,21,137510810
2019,21,137510811
2019,21,137510813
2019,21,137510812
2019,21,137510815
2019,21,137510814
2019,21,137510816
2019,21,137517531
2019,21,137514617
2019,21,137510817
2019,21,137510818
2019,21,137510820
2019,21,137510821
2019,21,137510822
2019,21,137510823
2019,21,137510824
2019,21,137510826
2019,21,137510825
2019,21,137510827
2019,21,137510828
2019,21,137510831
2019,21,137510832
2019,21,137510833
2019,21,137510834
2019,22,137377347
2019,21,137382042
2019,21,137382066
2019,21,137377404
2019,21,137377683
2019,21,137377697
2019,21,137377696
2019,21,137377720
2019,21,137377745
2019,21,137377767
2019,21,137377766
2019,21,137382462
2019,21,137377810
2019,21,137377816
2019,21,137382569
2019,21,137382577
2019,21,137377912
2019,21,137377928
2019,21,137382636
2019,21,137382649
2019,21,137382652
2019,21,137377977
2019,21,137377986
2019,21,137377988
2019,21,137382703
2019,21,142501594
2019,21,142501593
2019,21,142501597
2019,21,142506451
2019,21,142501598
2019,21,142506452
2019,21,142501604
2019,21,142501606
2019,21,142492036
2019,21,142506455
2019,21,142501615
2019,21,142501616
2019,21,142492038
2019,21,142506457
2019,21,142506458
2019,21,142501619
2019,21,142501620
2019,21,139039937
2019,21,139039990
2019,21,139039992
2019,21,139039989
2019,21,137377327
2019,21,137382117
2019,21,137382115
2019,21,137382379
2019,21,137382378
2019,21,137382387
2019,21,137377713
2019,21,137377712
2019,21,137377711
2019,21,137382420
2019,21,137377757
2019,21,137382454
2019,21,137382455
2019,21,137377768
2019,21,137382497
2019,21,137377819
2019,21,137377822
2019,21,137382535
2019,21,137377869
2019,21,137377882
2019,21,137382580
2019,21,137377917
2019,21,137382635
2019,21,137377948
2019,21,137382668
2019,21,137377979
2019,21,139044237
2019,21,139039648
2019,21,139044230
2019,21,139044240
2019,21,139034462
2019,21,139034463
2019,21,139044242
2019,21,139039657
2019,21,139044256
2019,22,139039664
2019,22,139044266
2019,22,139039670
2019,21,139039692
2019,21,139034496
2019,21,139034532
2019,21,139039739
2019,21,139044304
2019,21,139039976
2019,21,139034645
2019,21,139039981
2019,21,139039983
2019,21,139044597
2019,21,139034666
2019,21,139044600
2019,21,139044645
2019,21,139034725
2019,21,142230007
2019,21,142230009
2019,21,142230011
2019,21,142230016
2019,21,142230018
2019,21,142230017
2019,22,142230037
2019,22,142230035
2019,22,142230036
2019,22,142230034
2019,21,142230526
2019,21,142230552
2019,21,142230550
2019,21,142230558
2019,21,142230632
2019,21,142230633
2019,21,142230635
2019,21,142230678
2019,21,142175623
2019,21,142230699
2019,21,142230731
2019,21,142230769
2019,21,142230789
2019,21,142230802
2019,21,142230803
2019,21,142230817
2019,21,142230818
2019,21,142230825
2019,21,142230826
2019,21,142230831
2019,21,142230842
2019,21,142230857
2019,21,142230863
2019,21,142230865
2019,21,142230893
2019,21,142230897
2019,21,142230898
2019,21,142230901
2019,21,142230902
2019,21,142230911
2019,21,142230914
2019,21,142230916
2019,21,142230919
2019,21,142230920
2019,21,142230927
2019,21,142175650
2019,21,142230932
2019,21,142230944
2019,21,142230947
2019,21,142230958
2019,21,142230962
2019,21,142230974
2019,21,142230982
2019,21,142230991
2019,21,142230990
2019,21,142230999
2019,21,142231008
2019,21,142231010
2019,21,142230499
2019,21,142231147
2019,21,142175720
2019,21,142231150
2019,21,142231151
2019,21,142231155
2019,21,142231157
2019,21,142231162
2019,21,142231163
2019,21,142231164
2019,21,142175724
2019,21,142231166
2019,21,142231168
2019,21,142231169
2019,21,142231167
2019,21,142231172
2019,21,142231173
2019,21,142231175
2019,21,142231174
2019,21,142231178
2019,21,142231177
2019,21,142175734
2019,21,142231179
2019,21,142231180
2019,21,142175739
2019,21,142231183
2019,21,142231184
2019,21,142231185
2019,21,142175742
2019,21,142231187
2019,21,142231188
2019,21,142231189
2019,21,142175748
2019,21,142175749
2019,21,142231194
2019,21,142231196
2019,21,142231195
2019,21,142231197
2019,21,142175754
2019,21,142231199
2019,21,142231200
2019,21,142231202
2019,21,142231201
2019,21,142231206
2019,21,142231207
2019,21,142175764
2019,21,142175771
2019,21,142501486
2019,21,142501485
2019,21,142491928
2019,21,142501490
2019,21,142491929
2019,21,142491931
2019,21,142506352
2019,21,142506361
2019,21,142506383
2019,21,142506384
2019,22,142491956
2019,21,142506400
2019,21,142491973
2019,21,142491974
2019,21,142491978
2019,21,142506405
2019,21,142506404
2019,21,142501551
2019,21,142506407
2019,21,142506414
2019,21,142506415
2019,21,142506417
2019,21,142506424
2019,21,142506427
2019,21,142506428
2019,21,142506431
2019,21,142492008
2019,21,142506434
2019,21,142492012
2019,21,142492013
2019,21,142506438
2019,21,142506439
2019,21,142501577
2019,21,142506442
2019,21,142506443
2019,21,142506445
2019,21,142492025
2019,21,142501587
2019,21,142230010
2019,21,142230012
2019,21,142230020
2019,21,142230033
2019,21,142230045
2019,21,142230054
2019,21,142230060
2019,21,142230067
2019,21,142230068
2019,21,142230070
2019,21,142230069
2019,21,142230074
2019,21,142230079
2019,22,142230095
2019,21,142230104
2019,21,142230115
2019,21,142230114
2019,21,142230112
2019,21,142230109
2019,21,142230116
2019,21,142230125
2019,21,142230127
2019,21,142230129
2019,21,142230139
2019,21,142230141
2019,21,142230149
2019,21,142230153
2019,21,142230157
2019,21,142230158
2019,21,142230159
2019,21,142230169
2019,21,142230173
2019,21,142230179
2019,21,142230180
2019,21,142230183
2019,21,142230182
2019,21,142230188
2019,21,142230190
2019,21,142230189
2019,22,142230197
2019,21,142230198
2019,21,142230200
2019,21,142230205
2019,21,142230206
2019,21,142230220
2019,21,142230221
2019,21,142230223
2019,21,142230222
2019,21,142230229
2019,21,142230237
2019,21,142230236
2019,21,142230252
2019,21,142230254
2019,21,142230257
2019,21,142230268
2019,21,142230270
2019,21,142230269
2019,21,142230271
2019,21,142230273
2019,21,142230276
2019,21,142230279
2019,21,142230281
2019,21,142230287
2019,21,142230286
2019,21,142230290
2019,21,142230289
2019,21,142230313
2019,21,142230311
2019,21,142230312
2019,21,142230315
2019,21,142230320
2019,21,142230322
2019,21,142230329
2019,21,142230331
2019,21,142230330
2019,21,142230340
2019,21,142230341
2019,21,142230349
2019,21,142230350
2019,21,142230353
2019,21,142230358
2019,21,142230357
2019,21,142230361
2019,21,142230374
2019,21,142230375
2019,21,142230378
2019,21,142230376
2019,21,142230380
2019,21,142230392
2019,21,142230393
2019,21,142230410
2019,21,142230409
2019,21,142230414
2019,21,142230419
2019,21,142230424
2019,21,142230423
2019,21,142230440
2019,21,142230465
2019,21,142230543
2019,21,142230559
2019,21,139562243
2019,21,139555875
2019,21,139555878
2019,21,139555879
2019,21,139557968
2019,21,139557976
2019,21,139555882
2019,21,139555883
2019,21,139555890
2019,21,139555899
2019,21,139555912
2019,21,139558001
2019,21,139562298
2019,21,139558006
2019,21,139558007
2019,21,139558010
2019,22,139558011
2019,21,139558012
2019,21,139558014
2019,21,139562319
2019,21,139562320
2019,21,139562318
2019,21,139558022
2019,21,139558024
2019,21,139558023
2019,21,139558026
2019,21,139558027
2019,21,139558029
2019,21,139558031
2019,21,139558032
2019,21,139558033
2019,21,139562326
2019,21,139562327
2019,21,139558036
2019,21,139556003
2019,21,139558043
2019,21,139558045
2019,21,139558047
2019,21,139558048
2019,21,139558050
2019,21,139558049
2019,22,139558051
2019,21,139558052
2019,21,139558053
2019,21,139558055
2019,21,139558056
2019,21,139558054
2019,21,139558057
2019,21,139558058
2019,21,139558059
2019,21,139558062
2019,21,139558063
2019,21,139556051
2019,21,139556052
2019,21,139558065
2019,21,139558066
2019,21,139558067
2019,21,139556059
2019,21,139556063
2019,21,139558069
2019,21,139558072
2019,21,139556077
2019,21,139556078
2019,21,139558074
2019,21,139558075
2019,21,139558076
2019,21,139556085
2019,21,139558082
2019,21,139558084
2019,21,139558083
2019,21,139558092
2019,21,139558093
2019,21,139556105
2019,21,139558094
2019,21,139556107
2019,21,139558095
2019,21,139556113
2019,21,139556115
2019,21,139556121
2019,21,139556122
2019,21,139556123
2019,21,139558098
2019,21,139558103
2019,21,139558105
2019,21,139558107
2019,21,139558108
2019,21,139558111
2019,22,139558112
2019,21,139558115
2019,21,139556146
2019,21,139558116
2019,21,139558117
2019,21,139558118
2019,21,139558119
2019,21,139556169
2019,21,139558120
2019,21,139558122
2019,21,139566177
2019,21,139566180
2019,21,139566183
2019,21,139566185
2019,21,139566192
2019,21,139558127
2019,21,139558128
2019,21,139558136
2019,21,139558135
2019,21,139558137
2019,21,139558140
2019,21,139566212
2019,21,139566213
2019,21,139566216
2019,21,139566217
2019,21,139558141
2019,21,139566223
2019,21,139558142
2019,21,139566226
2019,22,139558143
2019,21,139558144
2019,21,139558145
2019,21,139566240
2019,21,139566242
2019,21,139558152
2019,21,139558153
2019,21,139566259
2019,21,139566261
2019,21,139566260
2019,21,139558155
2019,21,139558154
2019,21,139558156
2019,21,139558157
2019,21,139558161
2019,21,139566274
2019,21,139558163
2019,21,139566280
2019,21,139566281
2019,21,139558164
2019,21,139558165
2019,21,139558166
2019,21,139558169
2019,21,139558170
2019,21,139558171
2019,21,139566292
2019,21,139566294
2019,21,139566296
2019,21,139558173
2019,21,139558174
2019,21,139558175
2019,21,139558177
2019,21,139558178
2019,21,139558176
2019,21,139558179
2019,21,139566308
2019,21,139566307
2019,21,139566309
2019,21,139566310
2019,21,139558184
2019,21,139558183
2019,21,139566317
2019,21,139566315
2019,21,139566316
2019,21,139558186
2019,21,139566319
2019,21,139558187
2019,21,139558190
2019,21,139558189
2019,21,139558193
2019,21,139558192
2019,21,139558191
2019,21,139566324
2019,21,139558194
2019,21,139558195
2019,21,139558197
2019,21,139558199
2019,21,139566329
2019,21,139558200
2019,21,139558202
2019,21,139558203
2019,21,139558205
2019,21,139558206
2019,22,139566336
2019,21,139558207
2019,21,139558208
2019,21,139558209
2019,21,139558213
2019,21,139558214
2019,21,139566342
2019,21,139566340
2019,21,139566341
2019,21,139558215
2019,21,139558216
2019,21,139558217
2019,21,139558218
2019,21,139566346
2019,21,139558222
2019,21,139558221
2019,21,139566352
2019,21,139566354
2019,21,139558223
2019,21,139566353
2019,21,139558226
2019,21,139558225
2019,21,139558227
2019,21,139566357
2019,21,139558228
2019,21,139558229
2019,21,139558230
2019,21,139558231
2019,21,139558232
2019,21,139558233
2019,21,139558234
2019,21,139558235
2019,21,139558236
2019,21,139566365
2019,21,139558237
2019,21,139558238
2019,21,139558239
2019,21,139566370
2019,21,139558240
2019,21,139566372
2019,21,139558241
2019,21,139558242
2019,21,139558244
2019,21,139558243
2019,21,139558245
2019,21,139558247
2019,21,139558249
2019,21,139566379
2019,21,139558251
2019,21,139558250
2019,21,139558252
2019,21,139558253
2019,21,139558256
2019,21,139558254
2019,21,139558255
2019,21,139558257
2019,21,139566388
2019,21,139558259
2019,21,139558262
2019,21,139558263
2019,22,139558264
2019,21,139558265
2019,21,139566393
2019,21,139558271
2019,21,139558272
2019,21,139558273
2019,21,139558274
2019,21,139558275
2019,21,139558276
2019,21,139558277
2019,21,139558282
2019,21,139558286
2019,21,139558287
2019,21,139558288
2019,21,139558291
2019,21,139558292
2019,21,139558293
2019,21,139558294
2019,21,139558295
2019,22,139558296
2019,21,139558297
2019,21,139558298
2019,21,139558300
2019,21,139558299
2019,21,139566419
2019,21,139566420
2019,21,139566422
2019,21,139566421
2019,22,139558301
2019,21,139558302
2019,21,139558304
2019,21,139558305
2019,21,139558306
2019,21,139558308
2019,21,139558307
2019,21,139558309
2019,21,139558310
2019,21,139558311
2019,21,139558312
2019,21,139558313
2019,21,139558314
2019,21,139558315
2019,21,139558316
2019,21,139558317
2019,21,139558318
2019,21,139558319
2019,21,139558323
2019,21,139558322
2019,21,139558324
2019,21,139558325
2019,21,139558326
2019,21,139566444
2019,21,139566445
2019,21,139566448
2019,21,139558329
2019,21,139558332
2019,21,139558333
2019,21,139558334
2019,21,139558335
2019,21,139566466
2019,21,139566468
2019,21,139558337
2019,21,139558338
2019,21,139558339
2019,21,139558343
2019,21,139558344
2019,21,139566474
2019,21,139558345
2019,21,139566478
2019,21,139566479
2019,21,139566477
2019,21,139558346
2019,21,139566484
2019,21,139558347
2019,21,139558348
2019,21,139566488
2019,21,139566489
2019,21,139566490
2019,21,139566491
2019,21,139566492
2019,21,139566493
2019,21,139558352
2019,21,139558351
2019,21,139558353
2019,21,139566496
2019,21,139566498
2019,21,139558358
2019,21,139558360
2019,21,139558361
2019,21,139566505
2019,21,139566504
2019,21,139558364
2019,21,139566508
2019,21,139566509
2019,21,139566510
2019,21,139558367
2019,21,139558368
2019,21,139558366
2019,21,139558369
2019,21,139558370
2019,21,139558371
2019,21,139566517
2019,21,139566520
2019,21,139566519
2019,21,139566518
2019,21,139566522
2019,21,139558375
2019,21,139558376
2019,21,139558377
2019,21,139566529
2019,21,139566528
2019,21,139566534
2019,21,139558382
2019,21,139558383
2019,21,139558384
2019,21,139558385
2019,21,139558386
2019,21,139558388
2019,21,139566538
2019,21,139558391
2019,21,139558390
2019,21,139558393
2019,21,139558392
2019,21,139558396
2019,21,139558397
2019,21,139558401
2019,21,139558400
2019,21,139566546
2019,21,139566545
2019,21,139558404
2019,21,139558403
2019,21,139558405
2019,21,139558407
2019,21,139558406
2019,21,139558408
2019,21,139558409
2019,21,139558411
2019,21,139558412
2019,21,139558414
2019,21,139558413
2019,21,139558415
2019,21,139558416
2019,21,139558417
2019,21,139558422
2019,21,139558423
2019,21,139558424
2019,21,139558425
2019,21,139558428
2019,21,139558429
2019,21,139558430
2019,21,139558431
2019,21,139558432
2019,21,139558433
2019,21,139558435
2019,21,139558436
2019,21,139558437
2019,21,139558438
2019,21,139558439
2019,21,139558440
2019,21,139558441
2019,21,139558442
2019,21,139558443
2019,21,139558444
2019,21,139558445
2019,21,139558446
2019,21,139558449
2019,21,139558450
2019,21,139558451
2019,21,139558452
2019,21,139558453
2019,21,139558456
2019,21,139558455
2019,21,139558457
2019,21,139558458
2019,21,139558460
2019,21,139558461
2019,21,139558462
2019,21,139558463
2019,21,139558464
2019,21,139558465
2019,21,139558466
2019,21,139558467
2019,21,139558468
2019,21,139558469
2019,21,139558470
2019,21,139558471
2019,21,139558473
2019,21,139558472
2019,21,139558474
2019,21,139558477
2019,21,139558479
2019,21,139558480
2019,21,139558481
2019,21,139558482
2019,21,139558483
2019,21,139558484
2019,21,139558488
2019,21,139558487
2019,21,139558489
2019,21,139558491
2019,21,139558490
2019,21,139558492
2019,21,139558493
2019,21,139558495
2019,21,139558494
2019,21,139558496
2019,21,139558498
2019,21,139558497
2019,21,139558499
2019,21,139558500
2019,21,139558501
2019,21,139558502
2019,21,139558503
2019,21,139558504
2019,21,139558505
2019,21,139558506
2019,21,139558507
2019,21,139558508
2019,21,139558510
2019,21,139558509
2019,21,139558517
2019,21,139558519
2019,21,139558521
2019,21,139558520
2019,21,139558522
2019,21,139558523
2019,21,139558524
2019,21,139558530
2019,21,139558529
2019,21,139558531
2019,21,139558533
2019,21,139558534
2019,21,139558535
2019,21,139558539
2019,21,139558541
2019,21,139558542
2019,21,139558544
2019,21,139558545
2019,21,139558546
2019,21,139558547
2019,21,139558548
2019,21,139558550
2019,21,139558549
2019,21,139558551
2019,21,139558552
2019,21,139558553
2019,21,139558554
2019,21,139558556
2019,21,139558555
2019,21,139558557
2019,21,139558559
2019,21,139558563
2019,21,139558562
2019,21,139558564
2019,21,139558565
2019,21,139558566
2019,21,139558567
2019,21,139558568
2019,21,139558569
2019,21,139558574
2019,21,139558576
2019,21,139558575
2019,21,139558577
2019,21,139558578
2019,21,139558579
2019,21,139558580
2019,21,139558581
2019,21,139558582
2019,21,139558583
2019,21,139558584
2019,21,139558585
2019,21,139558586
2019,21,139558587
2019,21,139558588
2019,21,139558589
2019,21,139558590
2019,21,139558591
2019,21,139558592
2019,21,139558595
2019,21,139558597
2019,21,139558598
2019,21,139558599
2019,21,139558602
2019,21,139558603
2019,21,139558604
2019,21,139558605
2019,21,139558607
2019,21,139558608
2019,21,139558609
2019,21,139558610
2019,21,139558611
2019,21,139558612
2019,21,139558613
2019,21,139558616
2019,21,139558615
2019,21,139558618
2019,21,139558619
2019,21,139558623
2019,21,139558624
2019,21,139558626
2019,21,139558625
2019,21,139558627
2019,21,139558628
2019,21,139558630
2019,21,139558629
2019,21,139558631
2019,21,139558632
2019,21,139558634
2019,21,139558635
2019,21,139558636
2019,21,139558637
2019,21,139558638
2019,21,139558640
2019,21,139558639
2019,21,139558641
2019,21,139558642
2019,21,143030067
2019,21,143030069
2019,21,143030070
2019,21,143030071
2019,21,143030072
2019,21,143030073
2019,21,143030074
2019,21,143030076
2019,21,143030077
2019,21,143030078
2019,21,143030081
2019,21,143030082
2019,21,143030084
2019,21,143030083
2019,21,143030086
2019,21,143030087
2019,21,143030088
2019,21,143030089
2019,21,143030091
2019,21,143030090
2019,21,143030092
2019,21,143030093
2019,21,143030094
2019,21,143030100
2019,21,143030103
2019,21,143030105
2019,21,143030106
2019,21,143030109
2019,21,143030111
2019,21,143030113
2019,21,143030112
2019,21,143030114
2019,21,143030115
2019,21,143030116
2019,21,143030117
2019,21,143030118
2019,21,143030119
2019,21,143030120
2019,21,143030121
2019,21,143030124
2019,21,143030125
2019,21,143030128
2019,21,143030129
2019,21,143030130
2019,21,143030131
2019,21,143030132
2019,21,143030133
2019,21,143030134
2019,21,143030135
2019,21,143030136
2019,21,143030137
2019,21,143030138
2019,21,143030141
2019,21,143030142
2019,21,143030145
2019,21,143030144
2019,21,143030146
2019,21,143030147
2019,21,143030148
2019,21,143030149
2019,21,143030151
2019,21,143030152
2019,21,143030153
2019,21,143030155
2019,21,143030154
2019,21,143030156
2019,21,143030157
2019,21,143030158
2019,21,143030159
2019,21,143030160
2019,21,143030161
2019,21,143030162
2019,21,143030163
2019,21,143030164
2019,21,143030166
2019,21,143030167
2019,21,143030168
2019,21,143030169
2019,21,143030170
2019,21,143030171
2019,21,143030172
2019,21,143030173
2019,21,143030174
2019,21,143030176
2019,21,143030177
2019,21,143030180
2019,21,143030181
2019,21,143030182
2019,21,143030185
2019,21,143030187
2019,21,143030188
2019,21,143030191
2019,21,143030192
2019,21,143030194
2019,21,143030195
2019,21,143030196
2019,21,143030197
2019,21,143030198
2019,21,143030199
2019,21,143030200
2019,21,143030201
2019,21,143030207
2019,21,143030208
2019,21,143030210
2019,21,143030209
2019,21,143030211
2019,21,143030212
2019,21,143030214
2019,21,143030215
2019,21,143030216
2019,21,143030217
2019,21,143030218
2019,21,143030220
2019,21,143030221
2019,21,143030227
2019,21,143030228
2019,21,143030230
2019,21,143030229
2019,21,143030231
2019,21,143030234
2019,21,143030235
2019,21,143030236
2019,21,143030237
2019,21,143030238
2019,21,143030239
2019,21,143030243
2019,21,143030244
2019,21,143030245
2019,21,143030246
2019,21,143030247
2019,21,143030248
2019,21,143030250
2019,21,143030251
2019,21,143030254
2019,21,143030255
2019,21,143030256
2019,21,143030257
2019,21,143030260
2019,21,143030263
2019,21,143030270
2019,21,143030272
2019,21,143030274
2019,21,143030273
2019,21,143030275
2019,21,143030276
2019,21,143030278
2019,21,143030277
2019,21,143030279
2019,21,143030280
2019,21,143030282
2019,21,143030281
2019,21,143030283
2019,21,143030284
2019,21,143030287
2019,21,143030286
2019,21,143030288
2019,21,143030285
2019,21,143030290
2019,21,143030291
2019,21,143030292
2019,21,143030294
2019,21,143030295
2019,21,143030296
2019,21,143030297
2019,21,143030298
2019,21,143030299
2019,21,143030300
2019,21,143030301
2019,21,143030303
2019,21,143030302
2019,21,143030304
2019,21,143030306
2019,21,143030307
2019,21,143030309
2019,21,143030311
2019,21,143030312
2019,21,143030314
2019,21,143030313
2019,21,143030315
2019,21,143030316
2019,21,143030317
2019,21,143030318
2019,21,143030319
2019,21,143030320
2019,21,143030321
2019,21,143030322
2019,21,143030323
2019,21,143030324
2019,21,143030326
2019,21,143030328
2019,21,143030331
2019,21,143030332
2019,21,143030333
2019,21,143030334
2019,21,143030335
2019,21,143030336
2019,21,143030337
2019,21,143030338
2019,21,143030339
2019,21,143030341
2019,21,143030342
2019,21,143030343
2019,21,143030344
2019,21,143030348
2019,21,143030350
2019,21,143030349
2019,21,143030351
2019,21,143030352
2019,21,143030353
2019,21,143030355
2019,21,143030354
2019,21,143030356
2019,21,143030357
2019,21,143030358
2019,21,143030359
2019,21,143030360
2019,21,143030361
2019,21,143030362
2019,21,143030363
2019,21,143030364
2019,21,143030365
2019,21,143030366
2019,21,143030367
2019,21,143030371
2019,21,143030372
2019,21,143030373
2019,21,143030374
2019,21,143030375
2019,21,143030376
2019,21,143030377
2019,21,143030378
2019,21,143030379
2019,21,143030383
2019,21,143030384
2019,21,143030385
2019,21,143030386
2019,21,143030387
2019,21,143030389
2019,21,143030391
2019,21,143030390
2019,21,143030392
2019,21,143030393
2019,21,143030394
2019,21,143030398
2019,21,143030399
2019,21,143030400
2019,21,143030401
2019,21,143030402
2019,21,143030403
2019,21,143030405
2019,21,143030406
2019,21,143030407
2019,21,143030408
2019,21,143030409
2019,21,143030410
2019,21,143030411
2019,21,143030412
2019,21,143030415
2019,21,143030414
2019,21,143030416
2019,21,143030418
2019,21,143030419
2019,21,143030420
2019,21,143030421
2019,21,143030422
2019,21,143030423
2019,21,143030425
2019,21,143030426
2019,21,143030427
2019,21,143030428
2019,21,143030429
2019,21,143030430
2019,21,143030432
2019,21,143030433
2019,21,143030434
2019,21,143030435
2019,21,143030437
2019,21,143030436
2019,21,143030438
2019,21,143030439
2019,21,143030440
2019,21,143030441
2019,21,143030442
2019,21,143030443
2019,21,143030444
2019,21,143030445
2019,21,143030446
2019,21,143030447
2019,21,143030448
2019,21,143030449
2019,21,143030450
2019,21,143030452
2019,21,143030453
2019,21,143030454
2019,21,143030455
2019,21,143030456
2019,21,143030458
2019,21,143030457
2019,21,143030459
2019,21,143030460
2019,21,143030463
2019,21,143030464
2019,21,143030465
2019,21,143030467
2019,21,143030466
2019,21,143030471
2019,21,143030472
2019,21,143030473
2019,21,143030474
2019,21,143030476
2019,21,143030477
2019,21,143030480
2019,21,143030481
2019,21,143030482
2019,21,143030483
2019,21,143030484
2019,21,143030485
2019,21,143030486
2019,21,143030487
2019,21,143030488
2019,21,143030489
2019,21,143030490
2019,21,143030491
2019,21,143030492
2019,21,143030493
2019,21,143030495
2019,21,143030496
2019,21,143030497
2019,21,143030499
2019,21,143030498
2019,21,143030500
2019,21,139562158
2019,21,139557966
2019,21,139555880
2019,21,139555881
2019,21,139562265
2019,21,139562266
2019,21,139555885
2019,21,139557988
2019,21,139555892
2019,21,139555893
2019,21,139562276
2019,21,139557993
2019,21,139562279
2019,21,139562282
2019,21,139562281
2019,21,139557997
2019,21,139557996
2019,21,139555908
2019,21,139562292
2019,21,139562291
2019,21,139562296
2019,21,139555921
2019,21,139555924
2019,21,139562301
2019,21,139555932
2019,21,139562303
2019,21,139555938
2019,21,139555941
2019,21,139555951
2019,21,139555950
2019,21,139555949
2019,21,139562313
2019,21,139555957
2019,21,139555956
2019,21,139558015
2019,21,139555961
2019,21,139555960
2019,21,139558021
2019,21,139558020
2019,21,139555965
2019,21,139555968
2019,21,139555970
2019,21,139555971
2019,21,139555977
2019,21,139562324
2019,21,139558035
2019,21,139555993
2019,21,139555998
2019,21,139555999
2019,21,139556005
2019,21,139556004
2019,21,139556007
2019,21,139556009
2019,21,139556008
2019,21,139556012
2019,21,139556015
2019,21,139556014
2019,21,139556017
2019,21,139556016
2019,21,139556023
2019,21,139556024
2019,21,139556027
2019,21,139556028
2019,21,139556032
2019,21,139556031
2019,21,139556030
2019,21,139556036
2019,21,139556037
2019,21,139556035
2019,21,139556038
2019,21,139556039
2019,21,139556040
2019,21,139556042
2019,21,139556043
2019,21,139556046
2019,21,139556047
2019,21,139556048
2019,21,139556050
2019,21,139556055
2019,21,139556061
2019,21,139556062
2019,21,139556065
2019,21,139556067
2019,21,139556066
2019,21,139556069
2019,21,139556070
2019,21,139556071
2019,21,139556079
2019,21,139556080
2019,21,139556082
2019,21,139556081
2019,21,139556087
2019,21,139556089
2019,21,139558080
2019,21,139558079
2019,21,139556091
2019,21,139556095
2019,21,139556097
2019,21,139556099
2019,21,139556102
2019,21,139556101
2019,21,139556106
2019,21,139556109
2019,21,139556112
2019,21,139556116
2019,21,139558097
2019,21,139556125
2019,21,139558102
2019,21,139556130
2019,21,139558104
2019,21,139558106
2019,21,139558110
2019,21,139558109
2019,21,139556142
2019,21,139556141
2019,21,139556147
2019,21,139556148
2019,21,139556152
2019,21,139556153
2019,21,139556155
2019,21,139556163
2019,21,139556162
2019,21,139556161
2019,21,139556168
2019,21,139556167
2019,21,139556171
2019,21,139566175
2019,21,139558121
2019,21,139566178
2019,21,139566181
2019,21,139566182
2019,21,139566186
2019,21,139566191
2019,21,139558126
2019,21,139566194
2019,21,139566197
2019,21,139566200
2019,21,139566201
2019,21,139566203
2019,22,139558132
2019,21,139566209
2019,21,139558139
2019,21,139558138
2019,21,139566214
2019,21,139566220
2019,21,139566219
2019,21,139566222
2019,21,139566227
2019,21,139566229
2019,21,139566228
2019,21,139566233
2019,21,139566234
2019,21,139566235
2019,21,139566239
2019,21,139558146
2019,21,139558147
2019,21,139558148
2019,21,139566245
2019,21,139566244
