"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,124068892,4
2019,124068902,4
2019,124068918,5
2019,124068939,4
2019,124068942,5
2019,124068945,4
2019,124068030,4
2019,124068109,4
2019,123905163,4
2019,123905225,4
2019,124025893,4
2019,124029201,5
2019,124068022,5
2019,124068027,4
2019,124068057,5
2019,123908039,4
2019,123908052,5
2019,123904670,4
2019,123904674,4
2019,123904665,5
2019,123904673,5
2019,123908073,5
2019,123908080,5
2019,123908083,4
2019,123904713,4
2019,123908082,4
2019,123908109,5
2019,123908105,5
2019,123904736,5
2019,123908383,4
2019,123905029,4
2019,123905044,6
2019,123905069,2
2019,123908453,5
2019,123908483,5
2019,123905129,5
2019,123908531,4
2019,123905147,4
2019,123905183,4
2019,123905206,5
2019,123905205,5
2019,126052956,5
2019,126047283,5
2019,126052957,5
2019,126047282,5
2019,126053011,4
2019,126053018,5
2019,126047295,5
2019,126048467,4
2019,126048475,5
2019,126053073,2
2019,126048505,5
2019,123560502,5
2019,123560550,5
2019,123560620,5
2019,123550092,4
2019,123560496,5
2019,123550537,5
2019,123550557,5
2019,123550559,5
2019,123562173,4
2019,123550150,5
2019,123562181,5
2019,123550149,4
2019,123560571,5
2019,123560645,5
2019,123560043,4
2019,123560140,4
2019,123560136,4
2019,123562585,5
2019,123562618,5
2019,123562058,5
2019,123560056,5
2019,123562133,4
2019,123560184,4
2019,123550490,4
2019,123560731,5
2019,123904728,5
2019,123905107,4
2019,123908532,5
2019,123908041,4
2019,123904707,5
2019,123908362,4
2019,123905013,5
2019,123908377,5
2019,123908120,4
2019,123908322,5
2019,123904959,5
2019,123905048,5
2019,123908608,4
2019,123905002,5
2019,123908374,5
2019,123905071,4
2019,123905260,5
2019,123904729,4
2019,123905112,4
2019,123905214,4
2019,123908638,4
2019,126052993,5
2019,126053017,5
2019,126048458,4
2019,126048469,5
2019,126048470,4
2019,126048471,4
2019,126048473,5
2019,126053049,6
2019,126048490,5
2019,126047314,4
2019,123908063,5
2019,123904659,5
2019,123904687,4
2019,123904685,4
2019,123908101,4
2019,123560117,5
2019,123560116,5
2019,123560155,5
2019,123562155,4
2019,123562163,5
2019,123562179,4
2019,123562187,4
2019,123560202,4
2019,123550153,4
2019,123562448,1
2019,123562480,4
2019,123562533,5
2019,123560621,5
2019,123562583,4
2019,123560671,5
2019,123550556,5
2019,123562666,5
2019,123904648,5
2019,123908092,4
2019,123908459,5
2019,123908615,4
2019,123908654,5
2019,124068086,5
2019,124063093,5
2019,124063103,4
2019,124029244,5
2019,124026058,5
2019,124026057,5
2019,124033205,4
2019,124029251,5
2019,124033227,4
2019,124033235,4
2019,124033247,4
2019,124026166,5
2019,124033257,5
2019,124029452,5
2019,124029453,5
2019,124026189,4
2019,124033267,4
2019,124033269,4
2019,124033293,5
2019,124026246,5
2019,124033320,4
2019,124026295,5
2019,124033325,5
2019,124033324,4
2019,124033329,4
2019,124033330,5
2019,124033331,5
2019,124033336,4
2019,124033339,5
2019,124033357,4
2019,124033376,5
2019,124026341,5
2019,124026354,5
2019,124026365,5
2019,124033401,4
2019,124033402,4
2019,124033412,4
2019,124029657,5
2019,124033423,5
2019,124029664,4
2019,124033442,5
2019,124033454,5
2019,124033456,5
2019,124033458,4
2019,124033480,4
2019,124033508,5
2019,124033526,4
2019,124033528,5
2019,124033540,5
2019,124033547,4
2019,124029780,4
2019,124033553,4
2019,124033554,5
2019,124033557,5
2019,124033565,4
2019,124033566,4
2019,124033587,5
2019,124033593,5
2019,124033610,5
2019,124033611,5
2019,124033609,5
2019,124029840,5
2019,124033612,4
2019,124033617,5
2019,124063090,5
2019,124068105,5
2019,124073043,4
2019,124073044,4
2019,124068114,4
2019,124068115,4
2019,124073041,4
2019,124073042,4
2019,124068116,4
2019,124073047,4
2019,124063123,4
2019,124063125,4
2019,124063131,5
2019,124073065,5
2019,124068206,5
2019,124063155,5
2019,124063177,4
2019,124063189,4
2019,124063196,5
2019,124063197,5
2019,124063241,3
2019,124073156,5
2019,124063252,5
2019,124063257,5
2019,124068376,5
2019,124063264,5
2019,124063272,4
2019,124068390,5
2019,124063287,4
2019,124063289,5
2019,124063292,4
2019,124063291,5
2019,124063303,5
2019,124068408,4
2019,123560159,5
2019,123562182,5
2019,123562581,5
2019,123904720,2
2019,123908463,4
2019,123905134,5
2019,123905133,5
2019,123908543,4
2019,123904657,5
2019,123908075,5
2019,123908121,4
2019,123905011,5
2019,123908431,4
2019,123905120,5
2019,123908513,5
2019,123908651,5
2019,123908093,5
2019,123908401,5
2019,123908421,5
2019,123908603,5
2019,123908643,5
2019,123908099,5
2019,123905128,4
2019,124026054,4
2019,124063057,4
2019,123560076,5
2019,123560521,5
2019,123560519,5
2019,123562477,4
2019,123560574,5
2019,123562574,4
2019,123908067,5
2019,123905148,5
2019,123908600,5
2019,123904719,4
2019,123904737,5
2019,123904980,1
2019,123905100,4
2019,124063084,5
2019,124063088,5
2019,124068106,5
2019,124063089,5
2019,124063126,5
2019,124068188,4
2019,129980642,4
2019,129973878,5
2019,124073035,5
2019,123560172,5
2019,123560174,5
2019,123550381,4
2019,123560516,4
2019,123562670,4
2019,123904636,6
2019,123908064,5
2019,123908084,5
2019,123908351,4
2019,123904995,4
2019,123905021,4
2019,123905061,5
2019,123905101,4
2019,123904698,4
2019,123904705,5
2019,123908447,5
2019,123905073,5
2019,123905091,5
2019,123905089,4
2019,123908640,5
2019,123905242,4
2019,123905258,5
2019,123904653,5
2019,123904693,5
2019,123904997,5
2019,123908505,4
2019,123908616,5
2019,123904691,5
2019,123908107,4
2019,124025852,4
2019,124025839,4
2019,124025838,5
2019,124025871,5
2019,124025884,4
2019,124025892,5
2019,124025891,5
2019,124025949,4
2019,124026024,4
2019,124026031,4
2019,124026049,5
2019,124026089,4
2019,124026091,5
2019,124026100,5
2019,124026099,5
2019,124029291,4
2019,124026110,5
2019,124026130,4
2019,124026195,5
2019,124029479,4
2019,124026212,4
2019,124033280,4
2019,124033279,4
2019,124026219,5
2019,124033287,5
2019,124026259,5
2019,124026261,5
2019,124026262,5
2019,124033318,5
2019,126048456,5
2019,126053027,4
2019,126053036,4
2019,126053035,4
2019,126053038,4
2019,126053039,5
2019,126053046,5
2019,126053059,5
2019,126053069,5
2019,126047370,5
2019,126047385,4
2019,123560072,5
2019,123562120,4
2019,123550135,3
2019,123562597,5
2019,126052944,4
2019,126053010,5
2019,126053013,4
2019,126048455,4
2019,123562048,5
2019,123550059,4
2019,123560080,5
2019,123560195,4
2019,123560200,4
2019,123560201,4
2019,123560545,5
2019,123562476,5
2019,123562481,4
2019,123562508,5
2019,123560594,4
2019,123550508,4
2019,123562639,5
2019,123560711,4
2019,124029533,4
2019,124029555,4
2019,124029557,4
2019,123560565,4
2019,123562629,4
2019,123550060,4
2019,123550039,5
2019,123560137,5
2019,123562178,5
2019,123562414,4
2019,123562415,4
2019,123562437,5
2019,123562486,4
2019,123550449,5
2019,123550451,5
2019,123560665,5
2019,123562616,5
2019,124029196,5
2019,124029296,5
2019,124026145,5
2019,124029408,4
2019,124026167,5
2019,124029506,5
2019,124026238,4
2019,124026238,2
2019,124029514,5
2019,124026242,5
2019,124029518,4
2019,124029536,5
2019,124029539,5
2019,124029540,5
2019,124029541,5
2019,124026268,5
2019,124029577,5
2019,124029578,5
2019,124029584,4
2019,124029586,4
2019,124029597,5
2019,124029608,4
2019,124029609,5
2019,124029611,5
2019,124029610,5
2019,124033366,4
2019,124029619,4
2019,124029621,4
2019,124029625,4
2019,124029629,5
2019,124029631,5
2019,124029632,4
2019,124029630,5
2019,124033397,4
2019,124029653,3
2019,124029665,5
2019,124029670,5
2019,124029685,5
2019,124029696,4
2019,124029697,4
2019,124026430,4
2019,124029705,5
2019,124029710,4
2019,124029711,5
2019,124029714,5
2019,124029718,5
2019,124029722,4
2019,124029740,4
2019,124029760,4
2019,124029762,4
2019,124029766,5
2019,124029767,5
2019,124029768,4
2019,124029769,4
2019,124029775,4
2019,124029784,4
2019,124029789,5
2019,124029794,4
2019,124026533,4
2019,124033562,5
2019,124033561,5
2019,124029802,4
2019,124029804,5
2019,124026549,5
2019,124029816,4
2019,124026558,5
2019,124029823,5
2019,124033598,5
2019,124029831,4
2019,124029857,5
2019,124029871,5
2019,124029873,1
2019,124029873,4
2019,124029875,5
2019,124029879,4
2019,124029880,5
2019,124029881,4
2019,124029891,5
2019,124029892,4
2019,124029898,5
2019,124029910,5
2019,124029911,5
2019,124029928,5
2019,124029936,4
2019,124029937,5
2019,124029939,4
2019,124029983,4
2019,124029988,4
2019,124029989,5
2019,124030007,5
2019,124030008,4
2019,124030016,5
2019,124030021,5
2019,124030026,5
2019,124030052,5
2019,124030055,5
2019,124030058,4
2019,124030062,5
2019,124030065,4
2019,124030069,5
2019,124030071,5
2019,127353161,5
2019,127353165,5
2019,127353166,5
2019,127353164,5
2019,127353235,5
2019,127358579,5
2019,127353289,2
2019,127353297,5
2019,127353312,5
2019,127353311,4
2019,127353317,4
2019,127353330,5
2019,127353341,5
2019,127353555,5
2019,127353590,5
2019,127353596,4
2019,127353605,5
2019,124073014,5
2019,124073017,4
2019,124073021,4
2019,124073029,4
2019,124073061,4
2019,124073081,4
2019,124073090,5
2019,124073092,4
2019,124073106,5
2019,124068318,4
2019,124073110,5
2019,124073111,4
2019,124073129,4
2019,124073128,4
2019,124073137,4
2019,124073145,4
2019,124073147,4
2019,124073146,4
2019,124073148,4
2019,124063238,4
2019,124063240,5
2019,124073154,5
2019,124073157,5
2019,124073161,5
2019,124073162,5
2019,124073163,3
2019,124073163,6
2019,124073163,2
2019,124073164,5
2019,124073184,4
2019,124073187,5
2019,124073189,5
2019,124073191,4
2019,124073201,5
2019,124073200,5
2019,124073202,4
2019,124073203,4
2019,124073223,4
2019,124073224,4
2019,124073227,4
2019,124073228,5
2019,124073238,5
2019,124073242,5
2019,124073243,5
2019,124073244,5
2019,124073252,4
2019,124073257,3
2019,124073259,5
2019,124068464,5
2019,124073264,4
2019,124073276,4
2019,124073279,5
2019,124073278,5
2019,124073298,5
2019,124073302,5
2019,124073310,5
2019,124073320,5
2019,124068535,5
2019,124073335,5
2019,124068549,5
2019,124073367,5
2019,124073368,5
2019,124073372,5
2019,124073379,5
2019,124073394,5
2019,124073408,5
2019,124073418,5
2019,124068627,5
2019,124073428,5
2019,124073441,4
2019,124073452,4
2019,124073455,4
2019,124073461,5
2019,124073485,5
2019,124073487,5
2019,124073488,5
2019,124073486,5
2019,124073489,5
2019,124073498,4
2019,124073524,5
2019,124073527,5
2019,124073529,4
2019,124068737,4
2019,124068736,4
2019,124073544,5
2019,124029202,5
2019,124026045,5
2019,124029236,5
2019,124026060,5
2019,124029250,4
2019,124033214,5
2019,124033219,5
2019,124029288,5
2019,124029298,5
2019,124033231,4
2019,124029322,5
2019,124029323,4
2019,124029351,4
2019,124029361,4
2019,124029365,4
2019,124029364,5
2019,124029379,5
2019,124033248,5
2019,124029405,5
2019,124029423,5
2019,124029432,5
2019,124029445,5
2019,124029447,2
2019,124029455,5
2019,124029461,4
2019,124026186,5
2019,124026185,5
2019,124026209,5
2019,124029496,5
2019,124029513,5
2019,124029521,5
2019,124029533,2
2019,126047271,5
2019,126052949,5
2019,126047273,5
2019,126047281,4
2019,126053071,4
2019,126047357,5
2019,126047379,5
2019,123560129,5
2019,123562151,4
2019,123550417,5
2019,123562672,5
2019,123560737,5
2019,126048462,5
2019,126053029,4
2019,129155498,1
2019,129146947,5
2019,129155562,4
2019,129155575,4
2019,123560062,5
2019,123560063,5
2019,123560113,5
2019,123562110,5
2019,123560126,5
2019,123562125,5
2019,123560149,5
2019,123562153,5
2019,123560199,5
2019,123562411,5
2019,123562436,4
2019,123550410,5
2019,123562491,5
2019,123550428,5
2019,123562518,4
2019,123560602,5
2019,123560605,5
2019,123562572,4
2019,123550492,5
2019,123562628,4
2019,123562654,5
2019,123560055,5
2019,123562455,4
2019,123562474,5
2019,123550040,4
2019,123560051,4
2019,123562147,5
2019,123550118,5
2019,123562416,5
2019,123562479,4
2019,123562596,4
2019,123560726,5
2019,123550563,5
2019,123550120,5
2019,123562150,5
2019,123562159,4
2019,123550137,5
2019,123550140,4
2019,123562175,5
2019,123560522,4
2019,123560546,5
2019,123560570,5
2019,123560586,5
2019,123562515,5
2019,123550437,5
2019,123560631,5
2019,123562584,4
2019,123550540,5
2019,123550096,5
2019,123562550,4
2019,123562563,4
2019,123562582,4
2019,123560713,4
2019,123560716,4
2019,127353211,5
2019,127358441,5
2019,127358466,4
2019,127358468,4
2019,127358471,4
2019,127358470,4
2019,127358489,5
2019,127358373,6
2019,127358383,4
2019,127358386,5
2019,127358388,4
2019,127358393,4
2019,127358394,4
2019,127363523,5
2019,127363522,4
2019,127358435,5
2019,127358436,5
2019,127358449,4
2019,127358458,4
2019,127358474,4
2019,127358485,4
2019,127358490,5
2019,127358499,4
2019,125551226,4
2019,125555168,5
2019,125555155,5
2019,125551299,5
2019,125555282,4
2019,125555281,4
2019,125555280,4
2019,125555289,5
2019,125551360,4
2019,125551380,5
2019,125555351,4
2019,125546516,5
2019,125551389,5
2019,125551394,4
2019,125555399,5
2019,125551445,5
2019,125551446,5
2019,125551600,5
2019,125551623,5
2019,127353287,5
2019,127353288,5
2019,127358628,4
2019,127358632,5
2019,127358648,5
2019,127358658,4
2019,127353393,4
2019,127353552,2
2019,127358757,5
2019,127358758,5
2019,127358763,4
2019,127358764,4
2019,127358765,4
2019,127358771,5
2019,127358786,5
2019,127363704,5
2019,127363706,5
2019,127363707,5
2019,127358789,4
2019,127358791,5
2019,127358810,5
2019,127358814,5
2019,127358817,5
2019,127358816,4
2019,127358821,4
2019,127358823,4
2019,127358830,5
2019,127358831,4
2019,127358835,4
2019,127358836,4
2019,127358860,4
2019,127358872,4
2019,127358875,5
2019,127358877,4
2019,127358880,5
2019,127358887,6
2019,127358888,6
2019,127358890,5
2019,127358901,5
2019,127358902,5
2019,127358928,5
2019,127358930,5
2019,127358931,5
2019,127358933,5
2019,125551520,5
2019,125551641,4
2019,125551656,5
2019,125555167,5
2019,126047288,5
2019,126047300,5
2019,126053072,5
2019,126048502,4
2019,126053076,4
2019,126047334,4
2019,126053079,4
2019,126053091,4
2019,126047372,5
2019,126053109,5
2019,126053116,4
2019,129969427,4
2019,129973949,4
2019,129973956,5
2019,129969591,5
2019,129969657,5
2019,129969662,5
2019,129973998,5
2019,129974007,4
2019,129969771,5
2019,129974041,5
2019,129974054,5
2019,129974065,5
2019,129974086,4
2019,129974103,5
2019,129974107,4
2019,129974116,5
2019,129974118,5
2019,129974121,4
2019,129974124,5
2019,129974125,5
2019,129974128,4
2019,129974140,4
2019,129974160,5
2019,129974169,5
2019,129974201,4
2019,128361884,5
2019,128361900,4
2019,128361941,5
2019,128361944,4
2019,128361953,4
2019,128361964,5
2019,128361983,4
2019,128362007,4
2019,128362014,5
2019,128362013,5
2019,128362020,5
2019,128362021,5
2019,128362039,5
2019,128362048,5
2019,128362047,4
2019,128362049,5
2019,128362062,3
2019,128362114,5
2019,128362135,4
2019,128362136,5
2019,128362154,4
2019,128362157,4
2019,128362206,5
2019,128362297,5
2019,128362377,4
2019,128362432,4
2019,128362454,4
2019,128362490,5
2019,128362492,5
2019,128362486,5
2019,126048448,5
2019,126053024,5
2019,126053023,5
2019,126052941,5
2019,126052945,4
2019,126052986,4
2019,126052990,6
2019,126052991,5
2019,126052996,5
2019,127358333,5
2019,127358338,5
2019,127358530,4
2019,127358582,4
2019,127358661,5
2019,127358709,5
2019,127358711,6
2019,127358715,5
2019,127358725,4
2019,127358737,2
2019,127358741,5
2019,127358740,4
2019,127358744,4
2019,127358382,3
2019,127358371,5
2019,127358372,5
2019,127358385,4
2019,127358396,5
2019,127358397,5
2019,127358398,5
2019,127358400,5
2019,127358399,5
2019,127358403,4
2019,127358413,5
2019,127358416,5
2019,127358415,5
2019,127358664,5
2019,129968772,4
2019,129980440,4
2019,129968919,5
2019,129980664,5
2019,129980683,5
2019,129969314,5
2019,129969338,4
2019,129969352,5
2019,129969353,5
2019,129969428,5
2019,129969430,5
2019,129969491,5
2019,129973941,4
2019,129973948,4
2019,129973960,4
2019,129969610,5
2019,129973988,4
2019,129969678,5
2019,129973993,5
2019,129974018,4
2019,129969744,4
2019,129969745,4
2019,129969827,5
2019,129969826,5
2019,129974055,5
2019,125555186,5
2019,125551233,5
2019,125555159,4
2019,125555191,5
2019,125555243,5
2019,125555275,5
2019,125551336,4
2019,125555290,4
2019,125555291,5
2019,125555309,5
2019,125555325,5
2019,125555324,5
2019,125555326,5
2019,125555328,4
2019,125555334,5
2019,125555344,5
2019,125551396,5
2019,125555372,4
2019,125555379,4
2019,125555395,5
2019,125551436,5
2019,125551437,5
2019,125555410,5
2019,125555567,4
2019,125551257,4
2019,125546541,5
2019,125551451,4
2019,125555413,5
2019,125555414,4
2019,125555425,4
2019,125546577,5
2019,125555225,5
2019,125551294,5
2019,125551300,5
2019,125555234,5
2019,125551314,5
2019,125555240,5
2019,125555245,5
2019,125555269,5
2019,125555321,5
2019,125555333,4
2019,125555337,4
2019,125555343,4
2019,125551388,5
2019,125555363,5
2019,125551400,5
2019,125555380,5
2019,125555382,4
2019,125555387,5
2019,125555393,5
2019,125555557,4
2019,125551630,5
2019,125555614,5
2019,125555645,5
2019,125555676,5
2019,125555677,5
2019,125555678,4
2019,125555680,4
2019,125555735,5
2019,125555747,5
2019,125555755,5
2019,125555774,4
2019,125555783,4
2019,125551756,5
2019,125555842,5
2019,125555858,4
2019,125555861,4
2019,125551827,4
2019,125555863,5
2019,125555889,5
2019,125551884,4
2019,125555923,5
2019,125551911,5
2019,125551910,4
2019,125551942,5
2019,125555986,4
2019,125555990,5
2019,125555997,4
2019,125556033,5
2019,125556059,5
2019,125556058,5
2019,125556067,5
2019,125556078,4
2019,125556090,4
2019,125556097,5
2019,125556102,5
2019,125556127,5
2019,125556141,5
2019,125556147,5
2019,125556150,4
2019,125556152,5
2019,125556182,5
2019,125556213,4
2019,125556227,5
2019,125552068,4
2019,125556255,5
2019,125556258,5
2019,125556257,5
2019,125556267,4
2019,125556268,5
2019,125556277,4
2019,125556279,5
2019,125556289,4
2019,125556288,4
2019,125556291,5
2019,125556292,4
2019,125556299,5
2019,125556315,5
2019,125556320,4
2019,125556324,5
2019,125556333,5
2019,125556334,3
2019,125556354,4
2019,125556357,5
2019,125556369,4
2019,125556371,5
2019,125556383,4
2019,125556386,4
2019,125556409,4
2019,125556415,4
2019,125556416,4
2019,125556423,5
2019,125556424,4
2019,125556426,5
2019,125556435,4
2019,125556436,4
2019,125556453,4
2019,125556465,5
2019,125556471,4
2019,125556472,4
2019,125556474,5
2019,125556473,5
2019,125556480,5
2019,125556495,4
2019,125556497,6
2019,125556508,5
2019,125556534,5
2019,125556552,5
2019,125556558,4
2019,125556559,5
2019,125556571,4
2019,125556574,4
2019,125556584,4
2019,125556591,4
2019,125556596,4
2019,125556617,5
2019,125556618,5
2019,125556632,5
2019,125556636,4
2019,125556637,5
2019,125556638,4
2019,125556648,5
2019,125556651,5
2019,125556653,5
2019,125556652,5
2019,125556664,4
2019,125556665,4
2019,125555547,5
2019,125555600,4
2019,125555601,5
2019,125555616,5
2019,125555660,4
2019,125551693,5
2019,125551694,5
2019,125546824,4
2019,125555706,5
2019,125555713,4
2019,125555722,4
2019,125551714,5
2019,125546856,4
2019,125555776,5
2019,125555784,5
2019,125551799,5
2019,125555840,4
2019,125555846,4
2019,125555862,4
2019,125555868,5
2019,125555869,6
2019,125555909,5
2019,125555912,4
2019,125555912,1
2019,125555914,4
2019,125555934,5
2019,125555935,5
2019,125555951,5
2019,125555964,5
2019,125555982,5
2019,125555991,4
2019,125555993,5
2019,125556003,4
2019,125556004,4
2019,125556011,5
2019,125556012,5
2019,125556010,5
2019,125556021,5
2019,125556034,5
2019,125556035,4
2019,125556037,5
2019,125556044,5
2019,125556045,5
2019,125556087,5
2019,125556093,4
2019,125556101,4
2019,125556155,5
2019,125556181,4
2019,125556199,5
2019,125552066,4
2019,125556234,4
2019,125555152,4
2019,125555210,5
2019,125551310,4
2019,125555237,4
2019,125555236,5
2019,125555458,4
2019,125555515,5
2019,125555520,4
2019,125551584,5
2019,125555532,5
2019,125555543,5
2019,125551614,4
2019,125555563,5
2019,125555576,4
2019,125555593,5
2019,125555603,4
2019,125546771,4
2019,125555608,5
2019,125555635,6
2019,125555156,5
2019,125555164,4
2019,126053075,5
2019,126053088,4
2019,126053089,4
2019,126047408,5
2019,126047418,4
2019,126047420,4
2019,126047424,5
2019,126047441,4
2019,126047448,4
2019,126047458,4
2019,126048547,4
2019,126047480,4
2019,126047494,5
2019,126047496,4
2019,126047498,5
2019,126047510,5
2019,126047514,5
2019,126047525,5
2019,126047526,4
2019,126047533,4
2019,126047554,4
2019,126047560,5
2019,126047569,5
2019,126048600,5
2019,126048599,5
2019,126048602,4
2019,126047600,5
2019,126047604,5
2019,126047603,5
2019,126047614,4
2019,126047632,4
2019,126047636,5
2019,126047638,5
2019,126047640,5
2019,126048631,5
2019,126047662,4
2019,126047663,5
2019,126047682,5
2019,126048648,5
2019,126047701,5
2019,126047702,5
2019,126047715,5
2019,126047718,4
2019,126047723,5
2019,126047724,4
2019,126047731,5
2019,126047730,5
2019,126047734,5
2019,126047733,5
2019,126047757,5
2019,126047756,5
2019,126048724,5
2019,126048729,4
2019,126047768,4
2019,126047803,5
2019,126047807,5
2019,126047812,5
2019,126047813,5
2019,126047814,5
2019,126047815,4
2019,126047827,3
2019,126047845,4
2019,126047864,4
2019,126053041,5
2019,126047298,5
2019,126053085,4
2019,126047386,4
2019,126047417,5
2019,126047443,6
2019,126047444,6
2019,126047456,5
2019,126047466,5
2019,126047471,5
2019,126047472,5
2019,126047489,5
2019,126047492,4
2019,126047504,5
2019,126047512,5
2019,126047516,4
2019,126047561,5
2019,126047586,4
2019,126047608,5
2019,126047637,5
2019,126047643,4
2019,126047653,2
2019,126047653,4
2019,125555165,5
2019,125555213,5
2019,125555214,5
2019,125555223,5
2019,125555256,5
2019,125555255,5
2019,125555261,4
2019,125555265,4
2019,125555268,4
2019,125551327,5
2019,125555287,5
2019,125555314,5
2019,125555369,5
2019,125555371,5
2019,125555370,5
2019,127353549,8
2019,131687875,5
2019,131709249,4
2019,131687889,5
2019,131687895,4
2019,131712937,4
2019,131712939,5
2019,131709277,5
2019,131712977,4
2019,131712979,4
2019,131709290,5
2019,131713020,5
2019,131713089,5
2019,131713094,5
2019,131713179,4
2019,131709374,4
2019,131709404,5
2019,131713224,5
2019,131713228,5
2019,131713227,4
2019,131709439,4
2019,131713248,4
2019,131709468,4
2019,131713337,4
2019,131713339,4
2019,131709601,5
2019,131713379,4
2019,131713384,4
2019,131709632,5
2019,131713425,5
2019,131713448,4
2019,131713448,2
2019,131713448,8
2019,131713457,5
2019,131709695,5
2019,131713486,5
2019,131713499,5
2019,131713498,5
2019,131713523,4
2019,131713593,4
2019,131713599,4
2019,131713665,4
2019,131709850,4
2019,131713683,5
2019,131709910,5
2019,131709969,4
2019,131713737,4
2019,131713745,5
2019,131710024,4
2019,131710075,4
2019,131710088,4
2019,131713772,5
2019,131713770,5
2019,131710089,5
2019,131713784,5
2019,131710127,4
2019,131710162,5
2019,131710245,6
2019,131713927,5
2019,131710351,6
2019,131713969,5
2019,131710376,5
2019,131713988,4
2019,131714034,6
2019,131714054,5
2019,131710506,5
2019,131714071,5
2019,131714070,5
2019,131710513,5
2019,131710518,4
2019,131710522,5
2019,131714090,5
2019,131710529,4
2019,125555496,5
2019,125546561,4
2019,125555512,4
2019,125555639,4
2019,131714116,4
2019,125546804,5
2019,125551738,4
2019,125555779,6
2019,125551764,5
2019,125551803,4
2019,131710582,3
2019,125551822,4
2019,125551823,5
2019,125551874,4
2019,125551878,5
2019,131714173,5
2019,125551891,5
2019,125551893,4
2019,125555941,5
2019,125555950,5
2019,125551919,5
2019,125555965,5
2019,125551935,5
2019,131710621,4
2019,125555984,4
2019,125551945,4
2019,125551947,5
2019,131714191,5
2019,131714207,4
2019,131714220,5
2019,131714243,5
2019,125556000,5
2019,125556036,5
2019,125551973,4
2019,125556041,5
2019,125551981,5
2019,125551988,4
2019,125556100,4
2019,125552007,5
2019,125552012,5
2019,125552024,4
2019,125552025,4
2019,125556130,4
2019,125552028,5
2019,125556134,4
2019,125552032,5
2019,125552037,4
2019,125552038,4
2019,125556170,4
2019,125552041,4
2019,131710764,4
2019,131714396,5
2019,131714395,5
2019,131714397,5
2019,131710896,5
2019,131714435,5
2019,131714494,4
2019,131714520,5
2019,131714524,5
2019,125546404,4
2019,125555172,4
2019,125551277,5
2019,125546440,5
2019,125546481,5
2019,125551326,5
2019,125551329,5
2019,125551335,5
2019,125551359,5
2019,125551366,5
2019,125555327,4
2019,125551435,4
2019,125546546,4
2019,125546545,4
2019,125551462,4
2019,125551240,4
2019,125551243,5
2019,128623374,5
2019,128623358,4
2019,128623371,4
2019,128623380,4
2019,128623401,5
2019,127358542,5
2019,127353647,5
2019,127353668,5
2019,127353693,5
2019,127353695,4
2019,127353706,5
2019,127353711,5
2019,127353710,5
2019,127353743,4
2019,127353745,4
2019,127353746,4
2019,127353747,4
2019,127353748,4
2019,127353760,5
2019,127353763,4
2019,127353764,5
2019,127353765,5
2019,127353775,6
2019,124025834,4
2019,124025840,5
2019,124025863,4
2019,124025865,5
2019,124025878,4
2019,124025887,4
2019,124025895,5
2019,124025913,4
2019,124025938,5
2019,124025946,5
2019,124025970,4
2019,124029213,5
2019,124026018,5
2019,124026067,5
2019,124026081,5
