"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,116153391,112516510,7,1,
2019,116149062,112513971,4,,
2019,116156097,112513972,4,,
2019,116156098,112513973,4,,
2019,116156099,112513974,6,,
2019,116156100,112513975,4,,
2019,116156101,112513977,6,,
2019,116153400,112516522,4,,
2019,116156103,112513979,6,,
2019,116153401,112513980,6,,
2019,116156104,112513981,7,,
2019,116156105,112513982,7,,
2019,116156108,112513983,7,,
2019,116156107,112513983,6,,
2019,116156106,112513983,5,,
2019,116153405,112513986,7,,
2019,116149078,112510188,5,,
2019,116149079,112510188,7,,
2019,116153409,112513992,4,,
2019,116153410,112513993,6,,
2019,116156119,112513995,6,,
2019,116156120,112513996,7,,
2019,116156121,112513998,4,,
2019,116156122,112513999,7,,
2019,116156123,112514000,4,,
2019,116153420,112514001,7,,
2019,116156125,112514002,7,,
2019,116156128,112514004,4,,
2019,116156130,112514006,6,,
2019,116156132,112514007,7,,
2019,116149105,112510219,7,,
2019,116156138,112514011,7,,
2019,116156137,112514011,5,,
2019,116156139,112514013,4,,
2019,116156140,112514014,4,,
2019,116156141,112514015,7,,
2019,116156142,112514016,7,,
2019,117421876,113874297,7,,
2019,117418914,113874357,7,,
2019,117418913,113874357,5,,
2019,117418917,113874359,4,,
2019,117418937,113874372,4,,
2019,117421947,113874375,4,,
2019,117421950,113878599,6,,
2019,117421955,113874385,7,,
2019,117421980,113878622,7,,
2019,117421979,113878622,5,,
2019,117418969,113874407,6,,
2019,117418971,113874408,7,,
2019,117418989,113874422,7,,
2019,117418990,113874423,6,,
2019,117418992,113874426,1,,
2019,117418993,113874426,6,,
2019,117419009,113874445,7,,
2019,117419008,113874445,4,,
2019,116184708,112541251,1,,
2019,116189656,112551219,7,,
2019,116184709,112541252,6,,
2019,116184721,112546245,7,,
2019,116194674,112546245,5,,
2019,116184730,112541272,7,,
2019,116194705,112546277,4,,
2019,116184737,112541278,1,,
2019,116194717,112546287,7,,
2019,116194716,112546287,4,,
2019,116184745,112541285,7,,
2019,116184744,112541285,5,,
2019,117418653,113874085,6,,
2019,117421641,113878296,3,,
2019,117418661,113874095,4,,
2019,117418662,113874096,7,,
2019,117418663,113874097,7,,
2019,117418664,113874099,7,,
2019,117418665,113874100,4,,
2019,117421661,113874110,7,,
2019,117421681,113878328,6,,
2019,117413961,113878338,7,,
2019,117418696,113874134,7,,
2019,117413969,113874140,5,,1
2019,117418705,113874140,7,1,
2019,117421707,113878354,1,,
2019,117421708,113878354,4,,
2019,117418706,113874141,1,,
2019,117421712,113878360,6,,
2019,117418708,113874142,7,,
2019,117418711,113874144,4,,
2019,117418712,113874146,1,,
2019,117418714,113878376,1,,
2019,117418715,113874148,7,,
2019,117418718,113874151,4,,
2019,117418720,113874152,4,,
2019,117418722,113874154,4,,
2019,117418726,113874158,4,,
2019,117421742,113874160,4,,
2019,117413980,113874163,4,,
2019,117421755,113874164,7,,
2019,117421754,113874164,5,,
2019,117421760,113878402,4,,
2019,117418733,113874167,5,,
2019,117418734,113874167,7,,
2019,117418735,113878404,7,,
2019,117421764,113878404,5,,
2019,117421766,113874168,7,,
2019,117418738,113874169,7,,
2019,117421776,113874176,5,,
2019,117418743,113874176,7,,
2019,117413985,113874177,4,,
2019,117418746,113874183,7,,
2019,117418749,113874186,3,,
2019,117418750,113874186,7,,
2019,117418755,113874190,7,,
2019,117418756,113874191,4,,
2019,117418757,113874192,4,,
2019,117418758,113874193,4,,
2019,117413995,113878431,4,,
2019,117418759,113874195,5,,
2019,117418760,113874195,7,,
2019,117421802,113868883,6,,
2019,117421805,113874200,4,,
2019,117418764,113874203,7,,
2019,117414005,113874204,4,,
2019,117418765,113874204,7,,
2019,117418766,113874205,5,,
2019,117418767,113874205,7,,
2019,117421809,113874206,4,,
2019,117418772,113874210,7,,
2019,117421817,113874215,7,,
2019,117421816,113874215,4,,
2019,117421819,113878462,6,,
2019,117418781,113874219,7,1,
2019,117418780,113874219,4,,
2019,117418783,113874221,7,,
2019,117418785,113874223,7,1,
2019,117414011,113874223,5,,1
2019,117418787,113874224,4,,
2019,117418788,113874226,7,,
2019,117421830,113874229,6,,
2019,117414013,113874231,4,,
2019,117418794,113874233,7,,
2019,117418793,113874233,4,,
2019,117418800,113874237,7,1,
2019,117418803,113874239,7,,
2019,117418804,113874240,7,,
2019,117418806,113874242,6,,
2019,117418814,113874247,7,1,
2019,117418818,113874251,7,,
2019,117421846,113874256,4,,
2019,117418822,113874259,7,,
2019,117418826,113874265,7,,
2019,117418877,113878554,8,,
2019,117418901,113874343,6,,
2019,117418921,113874362,7,,
2019,117418920,113874362,5,,
2019,117414142,113874364,6,,
2019,117418935,113869028,7,,
2019,117414170,113874388,7,,
2019,117418955,113874390,6,,
2019,117418954,113874390,5,,
2019,117418956,113874390,7,,
2019,117414178,113874395,6,,
2019,117418962,113878618,6,,
2019,117421975,113869052,7,,
2019,117421973,113869052,4,,
2019,117418965,113874402,7,,
2019,120928131,117911809,7,,
2019,120932232,117911811,7,,
2019,120932241,117906712,5,,
2019,120932242,117906712,7,,
2019,120936328,117911828,4,,
2019,120928155,117911829,7,,
2019,120936334,117911835,7,,
2019,120932384,117911838,6,,
2019,120928166,117911839,7,,
2019,120928168,117911840,7,,
2019,117422393,113879050,7,1,
2019,117422394,113879051,4,,
2019,117422396,113879053,4,,
2019,117422398,113879055,4,,
2019,117422399,113879056,6,,
2019,117422401,113879059,7,,
2019,117422405,113879062,5,,
2019,117422406,113879062,7,,
2019,117422407,113879063,6,,
2019,117422410,113879066,7,,
2019,117422409,113879066,4,,
2019,117422414,113879070,4,,
2019,117422420,113879074,4,,
2019,117419328,113879078,7,,
2019,117422423,113879080,7,,
2019,117422425,113879082,4,,
2019,117422429,113879084,6,,
2019,117419337,113879090,7,,
2019,117422432,113879092,4,,
2019,117422435,113879094,6,,
2019,117422440,113879097,4,,
2019,117419341,113879098,4,,
2019,117422444,113874758,7,,
2019,117419344,113874758,5,,
2019,117422451,113879104,7,,
2019,117422452,113874762,7,,
2019,117422457,113879108,6,,
2019,117419346,113879110,6,,
2019,117422460,113879110,7,,
2019,117422462,113879112,7,,
2019,117422465,113879114,7,,
2019,117422467,113879115,4,,
2019,117422468,113879116,7,,
2019,117422471,113879120,4,,
2019,117422472,113879121,7,,
2019,117422475,113879125,4,,
2019,117422480,113879129,7,,
2019,117422479,113879129,5,,
2019,117422481,113879131,7,,
2019,117422484,113879132,7,,
2019,117422483,113879132,5,,
2019,117422485,113879134,4,,
2019,117422488,113879137,4,,
2019,117422490,113879139,7,,
2019,117419354,113879141,6,,
2019,117419355,113879142,4,,
2019,117422497,113879148,7,,
2019,117422496,113879148,4,,
2019,117422499,113879150,7,,
2019,117419358,113879152,7,,
2019,117422503,113879156,7,,
2019,117422505,113879158,7,,
2019,117422510,113879161,7,1,
2019,117422511,113879162,4,,
2019,117422517,113879165,7,,
2019,117422520,113879168,4,,
2019,117419377,113879170,7,,
2019,117422525,113879176,7,1,
2019,117422527,113879178,7,,
2019,117422535,113874803,7,,
2019,117422537,113879187,5,,
2019,117422538,113879187,7,,
2019,117419388,113874804,4,,
2019,117419389,113874804,7,,
2019,117419393,113879194,7,,
2019,117419392,113879194,4,,
2019,117422546,113879195,7,,
2019,117422547,113879196,7,,
2019,117422550,113879200,4,,
2019,117422551,113879201,6,,
2019,117422555,113879205,6,,
2019,117422556,113879206,4,,
2019,117422557,113879207,4,,
2019,117422559,113879207,7,1,
2019,117422558,113879207,5,,1
2019,117422561,113879208,7,,
2019,117422560,113879208,5,,
2019,119234746,116266502,7,,
2019,119234752,116266507,6,,
2019,119234760,116266517,7,,
2019,119234771,116266524,7,,
2019,119234770,116266524,4,,
2019,119234777,116266533,7,,
2019,119234783,116266536,7,,
2019,119234787,116266545,4,,
2019,119234790,116266550,7,,
2019,119234792,116266553,4,,
2019,119234795,116266556,7,,
2019,119234794,116266556,6,,
2019,119234797,116266558,3,,
2019,119234809,116266571,4,,
2019,119234810,116266572,7,,
2019,119234811,116266573,7,,
2019,119234812,116266574,7,,
2019,119234813,116266575,7,,
2019,119234816,116266576,4,,
2019,119234817,116266577,6,,
2019,119234818,116266579,4,,
2019,119239757,116260458,7,,
2019,119234819,116266580,7,,
2019,119234820,116266581,4,,
2019,119234821,116266582,4,,
2019,119239775,116266586,7,,
2019,119234830,116266593,6,,
2019,119234831,116266594,7,,
2019,119234838,116266602,7,,
2019,119234840,116266604,7,,
2019,119234841,116266606,7,,
2019,119234842,116266608,4,,
2019,119234843,116266609,7,,
2019,119234852,116266624,7,,
2019,119234857,116266627,7,,
2019,119234859,116266629,5,,
2019,119234860,116266629,7,,
2019,119234862,116260483,6,,
2019,119234963,116266718,4,,
2019,119234976,116266730,6,,
2019,119234988,116266744,6,,
2019,119234990,116266747,4,,
2019,119234991,116266747,7,,
2019,119234992,116266749,4,,
2019,119234993,116266750,7,,
2019,119234995,116266752,5,,
2019,119234996,116266752,7,,
2019,119234895,116266659,7,,
2019,119234910,116266672,7,,
2019,119234909,116266672,4,,
2019,119234915,116266678,1,,
2019,119234921,116266683,7,,
2019,119234964,116260488,1,,
2019,119235003,116266757,7,,
2019,119235002,116266757,5,,
2019,119235005,116266759,4,,
2019,119173046,116261533,4,,
2019,119235007,116266760,7,,
2019,119173050,116266760,4,,
2019,119235008,116266761,7,,
2019,119235010,116266763,7,,
2019,119173057,116261543,7,1,
2019,119235011,116266764,4,,
2019,119235013,116266767,7,,
2019,119235012,116266767,1,,
2019,119235020,116266774,7,,
2019,119235021,116266776,6,,
2019,119235025,116266779,1,,
2019,119235026,116266779,4,,
2019,119239851,116266790,7,,
2019,119235037,116266791,7,,
2019,119173199,116261677,6,,
2019,119173202,116261681,7,,
2019,119235042,116266797,7,,
2019,119173212,116261690,4,,
2019,119235050,116266806,7,,
2019,119235053,116266810,6,,
2019,119235055,116266813,7,,
2019,119235057,116266815,6,,
2019,119235061,116266818,7,,
2019,119235063,116266821,4,,
2019,119235065,116266823,7,,
2019,119235066,116266824,6,,
2019,119239866,116266825,4,,
2019,119235083,116266841,6,,
2019,119235089,116266846,4,,
2019,119235091,116266848,6,,
2019,119235095,116266850,6,,
2019,119235096,116266851,6,,
2019,119235098,116266855,6,,
2019,119235101,116266856,3,,
2019,119235102,116266857,7,,
2019,119235103,116266858,7,,
2019,119235105,116266861,5,,
2019,119235106,116266861,7,,
2019,119235107,116266863,7,,
2019,119235108,116266865,4,,
2019,119235109,116266866,7,,
2019,119235110,116266867,6,,
2019,119235111,116266868,7,,
2019,119235112,116266869,7,,
2019,119173276,116266870,7,,
2019,119235115,116266875,7,,
2019,119235116,116266876,7,,
2019,119173295,116261772,6,,
2019,119235117,116266880,7,,
2019,119235118,116266881,7,,
2019,119235119,116266882,7,,
2019,119235120,116266883,5,,1
2019,119235121,116266883,7,1,
2019,119235122,116266884,7,,
2019,119235124,116266885,7,,
2019,119235123,116266885,4,,
2019,119235126,116266886,5,,
2019,119235125,116266886,1,,
2019,119235127,116266886,7,,
2019,119235128,116266887,4,,
2019,119235129,116266888,1,,
2019,119235130,116266888,7,,
2019,119173296,116261773,6,,
2019,119235131,116266889,7,,
2019,119240019,116260711,4,,
2019,119240020,116260711,7,,
2019,119235136,116266894,4,,
2019,119235137,116266895,1,,
2019,119235139,116266897,4,,
2019,119235140,116266898,7,,
2019,119240091,116266899,4,,
2019,119235141,116266900,6,,
2019,119235142,116266901,4,,
2019,119235143,116266902,1,,
2019,119235144,116266902,4,,
2019,119235145,116266904,4,,
2019,119235147,116266907,7,,
2019,119235149,116266909,4,,
2019,119235150,116266910,6,,
2019,119235151,116266911,4,,
2019,119235152,116266913,4,,
2019,119235153,116266914,7,,
2019,119235154,116266915,6,,
2019,119235156,116266920,7,,
2019,119235157,116266921,7,,
2019,119235158,116266922,7,,
2019,119235159,116266923,7,,
2019,119235160,116266924,7,,
2019,119235161,116266925,6,,
2019,119235163,116266927,7,,
2019,119235164,116266928,4,,
2019,119235165,116266929,7,,
2019,119235166,116266930,7,,
2019,119235167,116266932,7,,
2019,119235168,116266933,7,,
2019,119235169,116266934,4,,
2019,119235170,116266935,4,,
2019,119235171,116266936,4,,
2019,119235173,116266938,6,,
2019,119235174,116266940,1,,
2019,119235175,116266941,7,,
2019,119235178,116266943,7,,
2019,119235183,116266946,4,,
2019,119235184,116266947,6,,
2019,119235185,116266948,4,,
2019,119235186,116266950,4,,
2019,119235187,116266951,1,,
2019,119235188,116266951,7,,
2019,119235189,116266952,1,,
2019,119235190,116266953,7,,
2019,119235191,116266955,4,,
2019,119235192,116266956,7,,
2019,119235193,116266957,4,,
2019,119235197,116266960,7,,
2019,119235199,116266962,5,,1
2019,119235200,116266962,7,1,
2019,119235202,116266966,1,,
2019,119235203,116266967,4,,
2019,119235204,116266969,7,,
2019,119235209,116266973,7,,
2019,119235210,116266974,7,,
2019,119235213,116266978,5,,
2019,119235214,116266978,7,,
2019,119235216,116266979,7,,
2019,119235215,116266979,4,,
2019,119235217,116266980,4,,
2019,119235220,116266982,4,,
2019,119235221,116266984,4,,
2019,119235222,116266985,4,,
2019,119235223,116266986,7,,
2019,119235225,116266987,7,,
2019,119235224,116266987,4,,
2019,119235226,116266988,7,,
2019,119235227,116266989,4,,
2019,119235228,116266990,3,,
2019,119235229,116266991,8,,
2019,119235235,116266994,6,,
2019,119235234,116266994,1,,
2019,119235236,116266996,5,,
2019,119235237,116266996,7,,
2019,119235238,116266997,4,,
2019,119235239,116266999,7,,
2019,119235240,116267000,7,,
2019,119235241,116267001,7,,
2019,119235242,116267002,4,,
2019,119235243,116267003,7,,
2019,119235244,116267004,7,,
2019,119235245,116267005,7,,
2019,121579758,118641335,7,1,
2019,121579767,118640463,4,,
2019,121579766,118640463,1,,
2019,121564244,118640465,1,,
2019,121578132,118640466,7,,
2019,121578131,118640466,4,,
2019,121578136,118646945,6,,
2019,121579785,118640470,4,,
2019,121578137,118640470,7,,
2019,121579794,118640472,4,,
2019,121578142,118640475,7,,
2019,121579799,118640475,4,,
2019,121578144,118640476,7,,
2019,121578143,118640476,4,,
2019,121564256,118640478,6,,
2019,121578147,118641369,4,,
2019,121564520,118640556,7,1,
2019,121564519,118640556,5,,1
2019,117796557,114321686,7,1,
2019,117802420,114321005,1,,
2019,117806819,114326212,7,1,
2019,117806818,114326212,5,,1
2019,117806820,114326213,5,,
2019,117802430,114326213,7,,
2019,117806842,114326233,1,,
2019,117806843,114326233,4,,
2019,117802441,114321025,7,,
2019,117806860,114326245,6,,
2019,117806866,114326253,3,,
2019,117806867,114326253,7,,
2019,117806870,114326256,4,,
2019,117802450,114321029,4,,
2019,117806877,114326260,7,1,
2019,117806876,114326260,5,,1
2019,117806878,114326261,7,1,
2019,117796593,114326262,7,,
2019,117806881,114326264,7,,
2019,117806882,114326267,7,,
2019,117802455,114326270,7,,
2019,117806886,114326272,6,,
2019,117796596,114326272,5,,
2019,117806887,114326272,7,,
2019,117806888,114326274,7,,
2019,117806890,114326276,4,,
2019,117806891,114326277,6,,
2019,117806893,114326279,1,,
2019,117802459,114326281,1,,
2019,117806897,114326283,4,,
2019,117806899,114326285,7,,
2019,117806901,114326287,7,,
2019,117806903,114326289,6,,
2019,117806905,114326291,6,,
2019,117802466,114326292,7,,
2019,117796602,114326293,7,,
2019,117796603,114326296,4,,
2019,117796604,114321733,7,,
2019,117796605,114326299,7,,
2019,117806913,114326303,4,,
2019,117806916,114326306,1,,
2019,117806917,114326306,4,,
2019,117806921,114326310,7,,
2019,117806922,114326311,7,1,
2019,117806926,114321737,7,,
2019,117806931,114326315,1,,
2019,117806932,114326315,4,,
2019,117806934,114326317,7,,
2019,117806935,114326318,4,,
2019,117806938,114326322,5,,
2019,117806939,114326322,7,,
2019,117806940,114326324,4,,
2019,117806943,114326327,4,,
2019,117806949,114326331,1,,
2019,117806950,114326332,6,,
2019,117806952,114326336,4,,
2019,117806955,114326339,4,,
2019,117806958,114326342,5,,1
2019,117806959,114326342,7,1,
2019,117806960,114326344,3,,
2019,117806961,114326344,7,,
2019,117806962,114326345,4,,
2019,117806965,114326347,7,,
2019,117802494,114321068,7,,
2019,117806970,114326353,7,,
2019,117806975,114326357,4,,
2019,117806978,114326360,7,,
2019,117806979,114326361,7,,
2019,117806980,114326363,7,,
2019,117802497,114321074,7,,
2019,117806981,114321075,7,,
2019,117806986,114326369,4,,
2019,117802500,114326372,7,,
2019,117806988,114326373,4,,
2019,117806992,114326377,6,,
2019,117806993,114326379,1,,
2019,117802507,114321085,4,,
2019,117806999,114326388,7,,
2019,117807002,114326391,7,,
2019,117807003,114326392,7,,
2019,117807004,114326393,7,,
2019,117807006,114326397,7,1,
2019,117802515,114326398,7,,
2019,117807010,114326402,4,,
2019,117807012,114326405,7,,
2019,117807016,114326409,4,,
2019,117807017,114326410,4,,
2019,117807020,114326412,6,,
2019,117807021,114326413,4,,
2019,117807022,114326413,7,,
2019,117807023,114326414,6,,
2019,117807026,114326417,6,,
2019,117807027,114326418,4,,
2019,117807031,114326421,7,,
2019,117807033,114326423,4,,
2019,117807035,114326424,4,,
2019,117807034,114326424,1,,
2019,117807038,114326426,5,,
2019,117807039,114326426,6,,
2019,117807040,114326426,7,,
2019,117807043,114326430,4,,
2019,117807044,114326431,6,,
2019,117807046,114326434,4,,
2019,117802535,114331110,7,,
2019,117807053,114326440,7,,
2019,117807055,114326442,7,,
2019,117802539,114331113,4,,
2019,117802538,114331113,1,,
2019,117802540,114331113,7,,
2019,117807058,114326443,7,,
2019,117807060,114326445,7,,
2019,117807061,114326446,4,,
2019,117807064,114326448,6,,
2019,117802543,114326450,4,,
2019,117802544,114331118,4,,
2019,117802546,114326455,4,,
2019,117807070,114326457,7,1,
2019,117807071,114326459,4,,
2019,117807072,114326460,7,,
2019,117807082,114326469,7,,
2019,117807081,114326469,6,,
2019,117807080,114326469,5,,
2019,117807085,114326472,6,,
2019,117807089,114326476,6,,
2019,117807092,114326482,7,,
2019,117802558,114326485,6,,
2019,117807098,114326491,4,,
2019,117807100,114326494,1,,
2019,117807101,114326495,6,,
2019,117807104,114326500,5,,
2019,117807105,114326500,7,,
2019,117807108,114326503,7,,
2019,117802566,114326505,7,,
2019,117807110,114326506,7,,
2019,117807113,114326508,7,,
2019,117807114,114326510,7,1,
2019,117807115,114326511,3,,
2019,117807116,114326511,7,,
2019,117807118,114326513,4,,
2019,117807120,114326514,6,,
2019,117802572,114331148,7,,
2019,117807125,114326521,7,,
2019,117807128,114326522,2,,
2019,117807129,114326523,4,,
2019,117807133,114326526,6,,
2019,117807134,114326527,7,,
2019,117807135,114326528,6,,
2019,117807136,114326529,7,,
2019,117807137,114326530,7,,
2019,117807139,114326531,7,,
2019,117807140,114326532,6,,
2019,117802586,114326535,7,,
2019,117807145,114326537,6,,
2019,117807149,114326541,7,1,
2019,117807150,114326542,7,,
2019,117802597,114326543,7,,
2019,117802596,114326543,5,,
2019,117807151,114326544,5,,
2019,117807152,114326544,7,,
2019,117807153,114326545,4,,
2019,117807154,114326545,7,,
2019,117807155,114326546,6,,
2019,117807156,114326547,4,,
2019,117807158,114326548,6,,
2019,117807157,114326548,1,,
2019,117802606,114326549,7,,
2019,117802605,114326549,5,,
2019,117807159,114326553,4,,
2019,117807160,114326553,7,,
2019,117807163,114326554,4,,
2019,117807164,114326555,7,,
2019,117807165,114326556,7,,
2019,117807167,114326557,4,,
2019,117807170,114326558,4,,
2019,117807171,114326558,7,,
2019,117802613,114331191,7,,
2019,117807173,114326559,7,,
2019,117807175,114326563,4,,
2019,117807176,114326564,6,,
2019,117807177,114326566,6,,
2019,117807178,114326567,7,,
2019,117807179,114326568,7,,
2019,117807180,114326569,7,1,
2019,117807181,114326571,4,,
2019,117807182,114326572,4,,
2019,117807183,114326573,4,,
2019,117807184,114326575,7,,
2019,117807185,114326576,4,,
2019,117802635,114331214,4,,
2019,117807186,114326577,1,,
2019,117807190,114326580,7,,
2019,117807192,114326582,3,,
2019,117807193,114326583,7,,
2019,117807195,114326585,4,,
2019,117807196,114326586,4,,
2019,117802648,114326587,4,,
2019,117807197,114326588,6,,
2019,117807198,114326589,4,,
2019,117807200,114326590,7,,
2019,117807199,114326590,5,,
2019,117802653,114326592,5,,
2019,117807203,114326592,7,,
2019,117807202,114326592,6,,
2019,117807204,114326593,5,,
2019,117807205,114326593,7,,
2019,117807206,114326595,7,,
2019,117807207,114326599,7,,
2019,117807208,114326600,7,,
2019,117807209,114326601,7,,
2019,117807210,114326602,6,,
2019,117807212,114326604,4,,
2019,117807213,114326605,7,,
2019,117802667,114331238,1,,
2019,117807215,114326606,7,,
2019,117807214,114326606,5,,
2019,117802670,114326608,7,,
2019,117802669,114326608,1,,
2019,117807216,114326610,4,,
2019,117807218,114326611,4,,
2019,117807217,114326611,1,,
2019,117807219,114326612,5,,
2019,117807220,114326612,7,,
2019,117807221,114326613,7,,
2019,117807222,114326614,1,,
2019,117807223,114326614,6,,
2019,117807224,114326615,5,,1
2019,117807225,114326615,7,1,
2019,117807230,114326617,7,,
2019,117807229,114326617,5,,
2019,117807231,114326618,7,,
2019,117807233,114326621,3,,
2019,117807234,114326622,7,,
2019,117807235,114326623,6,,
2019,117807236,114326624,6,,
2019,117807237,114326625,7,,
2019,117807238,114326626,7,,
2019,117807243,114326628,6,,
2019,117807244,114326629,7,,
2019,117807245,114326630,5,,
2019,117807246,114326630,7,,
2019,117807247,114326631,4,,
2019,117807248,114326633,5,,
2019,117807249,114326633,7,,
2019,117807250,114326634,6,,
2019,117807252,114326636,6,,
2019,117807257,114326640,4,,
2019,117807259,114326641,7,,
2019,117807258,114326641,5,,
2019,117807261,114326643,7,,
2019,117807260,114326643,5,,
2019,117807262,114326645,6,,
2019,117807264,114326648,7,,
2019,122855652,120108254,7,1,
2019,122855657,120112982,7,,
2019,122855667,120112991,7,,
2019,122855682,120108282,4,,
2019,122855695,120108292,7,,
2019,122855702,120108302,7,,
2019,122851160,120108314,7,,
2019,122851159,120108314,6,,
2019,122855712,120108314,5,,
2019,122855726,120108321,6,,
2019,122855744,120108342,4,,
2019,122855751,120108347,7,,
2019,122855772,120108366,7,,
2019,122855786,120113022,7,,
2019,122851167,120113030,7,,
2019,122851319,120113171,4,,
2019,122855877,120113175,4,,
2019,122855902,120113266,7,,
2019,122851417,120108506,4,,
2019,122855907,120108506,7,,
2019,122851424,120113287,4,,
2019,122855949,120108548,4,,
2019,122851485,120113350,7,,
2019,122855962,120113367,4,,
2019,122851520,120108567,6,,
2019,122851572,120108600,6,,
2019,122851579,120113428,6,,
2019,122851591,120113442,4,,
2019,122851614,120113463,6,,
2019,122851626,120108641,5,,
2019,122851627,120108641,7,,
2019,122856034,120108645,7,,
2019,122851665,120113508,7,,
2019,122851681,120108671,7,,
2019,122851711,120108692,4,,
2019,122851714,120108696,7,,
2019,122856083,120108704,7,,
2019,122856085,120108707,7,,
2019,122851746,120108723,3,,
2019,122856120,120108739,7,,
2019,122856119,120108739,5,,
2019,122851842,120113686,4,,
2019,122856173,120108797,7,,
2019,122856174,120108799,4,,
2019,122856176,120108800,3,,
2019,122856180,120108803,7,,
2019,122856179,120108803,5,,
2019,122851873,120108808,7,,
2019,122851872,120108808,5,,
2019,122851896,120108825,4,,
2019,122856207,120108830,7,,
2019,122856218,120108838,7,,
2019,122856217,120108838,5,,
2019,122856222,120108841,4,,
2019,122856225,120108844,7,,
2019,122856235,120108851,7,1,
2019,122856238,120108854,4,,
2019,122856254,120108864,6,,
2019,122851936,120108866,1,,
2019,122851937,120108866,4,,
2019,122856256,120108867,3,,
2019,122856258,120108869,6,,
2019,122856260,120108870,7,,
2019,122856259,120108870,6,,
2019,122851955,120108872,4,,
2019,122856262,120108873,6,,
2019,122856266,120108876,6,,
2019,122851965,120108879,5,,
2019,122851966,120108879,6,,
2019,122851968,120108879,7,,
2019,122856269,120108882,4,,
2019,122856270,120108884,7,,
2019,122856273,120108892,4,,
2019,122856278,120108900,7,,
2019,122851988,120113821,7,1,
2019,122856286,120108905,4,,
2019,122856301,120108911,4,,
2019,122856306,120108919,7,,
2019,122852000,120108919,4,,
2019,122852002,120108921,7,,
2019,122852006,120113847,7,,
2019,122852008,120108924,7,,
2019,122852014,120108930,7,,
2019,122852013,120108930,4,,
2019,122856318,120108936,6,,
2019,122852026,120113863,7,,
2019,122856323,120113866,7,,
2019,122852032,120108941,7,,
2019,122852030,120108941,5,,
2019,122856333,120108953,4,,
2019,122856337,120108958,6,,
2019,122856336,120108958,1,,
2019,122856338,120108960,6,,
2019,122856349,120108973,7,,
2019,122852069,120113897,4,,
2019,122856360,120108986,5,,
2019,122856362,120108986,7,,
2019,122856365,120108988,4,,
2019,122852083,120108990,7,,
2019,122856387,120109002,6,,
2019,122856388,120113926,7,,
2019,122856394,120109008,7,,
2019,122856399,120109010,7,,
2019,122856400,120109011,7,,
2019,122856405,120109014,7,,
2019,122856416,120109023,6,,
2019,122856421,120109026,7,,
2019,122856420,120109026,5,,
2019,122856428,120109032,6,,
2019,122856525,120109119,7,,
2019,122856530,120109123,7,,
2019,122856529,120109123,5,,
2019,122856531,120109124,7,,
2019,122852242,120109134,6,,
2019,122856543,120109138,6,,
2019,122856547,120109141,7,,
2019,122856546,120109141,5,,
2019,122852249,120114082,4,,
2019,122856550,120109144,4,,
2019,122856560,120109150,7,1,
2019,122856570,120109158,4,,
2019,122856580,120109164,7,,
2019,122856579,120109164,4,,
2019,122852277,120109168,6,,
2019,122852278,120109172,5,,
2019,122856587,120109172,7,,
2019,122856594,120109178,7,,
2019,122856596,120109181,7,,
2019,122856598,120109183,7,,
2019,122856603,120109186,5,,
2019,122856605,120109186,7,,
2019,122856604,120109186,6,,
2019,122856609,120109189,4,,
2019,122856614,120109195,4,,
2019,122852300,120109195,1,,
2019,122856620,120109203,7,,
2019,122856625,120109207,6,,
2019,122856626,120109207,7,,
2019,122856629,120109209,4,,
2019,122852309,120114153,7,,
2019,122856635,120109215,6,,
2019,122856641,120109221,7,,
2019,122852320,120114163,4,,
2019,122856654,120109236,7,,
2019,122856657,120109240,2,,
2019,122856659,120109240,4,,
2019,122856665,120109245,7,,
2019,122856663,120109245,4,,
2019,122852326,120114173,4,,
2019,122852328,120109259,2,,
2019,122852332,120109265,5,,
2019,122856684,120109265,7,,
2019,122856689,120109269,4,,
2019,122856692,120109272,7,,
2019,122856691,120109272,4,,
2019,122856701,120109279,4,,
2019,122852343,120109280,6,,
2019,122856702,120109282,4,,
2019,122852348,120114193,6,,
2019,122856715,120109291,6,,
2019,122852351,120109294,6,,
2019,122856717,120109294,7,,
2019,122852350,120109294,5,,
2019,122856718,120109295,4,,
2019,122856722,120109298,4,,
2019,122856723,120109298,7,,
2019,122856728,120114202,4,,
2019,122856738,120109308,1,,
2019,122856739,120109308,4,,
2019,122856744,120109314,7,,
2019,122852361,120109314,5,,
2019,122856745,120109315,6,,
2019,122856748,120109318,5,,
2019,122856749,120109318,7,,
2019,122856754,120109323,4,,
2019,122856755,120109323,7,,
2019,122856758,120114218,6,,
2019,122852369,120114218,5,,
2019,122856759,120114218,7,,
2019,122852373,120114220,7,,
2019,122856764,120114223,7,,
2019,122856770,120109339,7,,
2019,122852382,120109348,4,,
2019,122856780,120109350,7,1,
2019,122856779,120109350,5,,1
2019,122856782,120109352,7,,
2019,122856785,120109354,6,,
2019,122856792,120109359,7,,
2019,122856797,120109366,7,,
2019,122856802,120109372,7,,
2019,122856804,120109375,7,,
2019,122856806,120109377,7,,
2019,122852401,120109380,4,,
2019,122856817,120109385,4,,
2019,122856826,120114251,7,,
2019,122856828,120109396,6,,
2019,122856835,120109401,6,,
2019,122856844,120109407,4,,
2019,122856848,120114259,7,,
2019,122856857,120109416,7,,
