"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,131715031,145523653
2019,131715030,145523653
2019,131711275,145523653
2019,131715038,145528293
2019,131715041,145528296
2019,131715045,145523665
2019,131715045,145523666
2019,131715045,145523664
2019,131715048,145523671
2019,131715050,145523672
2019,131715050,145523673
2019,131715053,145523677
2019,131715054,145523679
2019,131711285,145523678
2019,131715059,145523684
2019,131715064,145523691
2019,131715064,145523690
2019,131715065,145523693
2019,131715065,145523692
2019,127363684,141202120
2019,127363684,141202119
2019,127363688,141202123
2019,127363688,141202124
2019,127358766,141196841
2019,127363689,141202125
2019,127363691,141202126
2019,127363690,141202126
2019,127363692,141196845
2019,127363692,141196844
2019,127363693,141202127
2019,127363693,141202128
2019,127363695,141202131
2019,127363694,141202129
2019,127363695,141202130
2019,127363696,141202132
2019,127363697,141202132
2019,127363699,141202134
2019,127363700,141202136
2019,127363700,141202135
2019,127353640,141186947
2019,127363701,141202138
2019,127363702,141202138
2019,127363702,141202139
2019,127363703,141202140
2019,127353646,141186953
2019,127363705,141202142
2019,127363708,141202144
2019,127363709,141202144
2019,127363710,141202145
2019,127363713,141202149
2019,127363714,141202151
2019,127363715,141202152
2019,127363716,141202152
2019,127363717,141202153
2019,127363718,141202154
2019,127363719,141202155
2019,127363720,141202156
2019,127363722,141202159
2019,127363723,141202160
2019,127363724,141202161
2019,127363725,141202162
2019,127363726,141202163
2019,127363727,141202164
2019,127353679,141186988
2019,127363728,141202166
2019,127363730,141202169
2019,127363731,141202170
2019,127363732,141186999
2019,127363732,141186998
2019,127363733,141202171
2019,127363735,141202172
2019,127363734,141202172
2019,127363736,141187000
2019,127353688,141187000
2019,127363738,141202174
2019,127363740,141202177
2019,127363742,141202179
2019,127363743,141202182
2019,127363743,141202183
2019,127363743,141202181
2019,127363744,141202184
2019,127363746,141202185
2019,127363745,141202185
2019,127363747,141202186
2019,127363749,141202189
2019,127363750,141202190
2019,127363751,141202191
2019,127363752,141202192
2019,127363753,141202192
2019,127363754,141202193
2019,127363755,141202194
2019,127363756,141202195
2019,127363757,141202196
2019,127363758,141202197
2019,127363760,141202198
2019,127363759,141202198
2019,127363761,141202199
2019,127363762,141202200
2019,127363763,141202201
2019,127363764,141202202
2019,127363766,141202205
2019,127363767,141202207
2019,127363767,141202206
2019,127363768,141202208
2019,127363769,141202209
2019,127363771,141202211
2019,127363771,141202212
2019,127363772,141202213
2019,127363773,141202214
2019,127363775,141202216
2019,127363776,141202217
2019,127363777,141202218
2019,127363778,141202219
2019,127363779,141202220
2019,127363780,141202221
2019,127363781,141202222
2019,127363782,141202223
2019,127363783,141202224
2019,127363784,141202225
2019,127363785,141202226
2019,127363789,141202231
2019,127363790,141202232
2019,127363791,141202233
2019,127363793,141202236
2019,127363794,141202237
2019,127363797,141202239
2019,127363798,141202239
2019,127363799,141202240
2019,127363800,141202241
2019,127363801,141202242
2019,127363803,141202244
2019,127363804,141202245
2019,127363805,141202246
2019,127363806,141202247
2019,127363807,141202248
2019,127363808,141202249
2019,127363809,141202250
2019,127363809,141202249
2019,127363810,141202251
2019,127363811,141202252
2019,127363812,141202253
2019,127363813,141202254
2019,127363814,141202255
2019,127363815,141202256
2019,127363817,141202259
2019,127363818,141202260
2019,127363819,141202261
2019,127363821,141202264
2019,127363822,141202265
2019,127363823,141202266
2019,127363824,141202267
2019,127363825,141202268
2019,127363826,141202269
2019,127363827,141202270
2019,127363828,141202271
2019,127363829,141202272
2019,127363830,141202273
2019,127363831,141202275
2019,127363831,141202276
2019,127363831,141202274
2019,127363833,141202279
2019,127363834,141202280
2019,127363836,141202281
2019,127363835,141202282
2019,127363837,141202283
2019,127363837,141202284
2019,127363838,141202285
2019,127363840,141202286
2019,127363839,141202287
2019,127363841,141202288
2019,127363842,141202289
2019,127363843,141202290
2019,127363844,141202291
2019,127363845,141202291
2019,127363846,141202292
2019,127363850,141202296
2019,127363851,141202297
2019,127363852,141202299
2019,127363852,141202298
2019,127363853,141202300
2019,127363854,141202301
2019,127363856,141202302
2019,127363855,141202302
2019,127363857,141202303
2019,127363859,141202305
2019,127363860,141202306
2019,127363861,141202307
2019,127363862,141202308
2019,127363865,141202314
2019,127363866,141202315
2019,127363867,141202316
2019,127363869,141202319
2019,127363870,141202320
2019,127363872,141202323
2019,127363873,141202324
2019,127363874,141202325
2019,127363876,141202327
2019,127363877,141202328
2019,127363878,141202329
2019,127363878,141202330
2019,127363880,141202331
2019,127363879,141202331
2019,127363881,141202332
2019,127363882,141202333
2019,127363882,141202334
2019,127363885,141202337
2019,127363886,141202339
2019,127363887,141202338
2019,127363886,141202340
2019,127363888,141202341
2019,127363889,141202341
2019,127363890,141202342
2019,127363891,141202343
2019,127363891,141202344
2019,127363893,141202347
2019,127363894,141202348
2019,127363895,141202349
2019,127363898,141202350
2019,127363897,141202350
2019,127363896,141202350
2019,127363899,141202351
2019,127363900,141202352
2019,127363900,141202353
2019,127363904,141202357
2019,127363905,141202360
2019,127363908,141202361
2019,127363909,141202362
2019,128613123,142506344
2019,128623361,142491924
2019,128623360,142501488
2019,128623360,142501487
2019,128613134,142506353
2019,128618228,142501504
2019,128618226,142501506
2019,128618229,142501504
2019,128618227,142501504
2019,128618230,142501505
2019,128613142,142506365
2019,128618233,142501509
2019,128618235,142491937
2019,128618235,142501510
2019,128618238,142501514
2019,128618245,142501518
2019,128618250,142501522
2019,128618251,142501525
2019,128618252,142501526
2019,128618253,142501526
2019,128618257,142501530
2019,128618261,142506374
2019,128618262,142501534
2019,128618264,142501536
2019,128618269,142501543
2019,128618210,142491923
2019,128618213,142506339
2019,128613124,142506345
2019,128618219,142506354
2019,128618222,142501500
2019,128618223,142501501
2019,128618225,142501503
2019,128623372,142491933
2019,128618231,142501507
2019,128618232,142501508
2019,128618234,142506367
2019,128618237,142501512
2019,128618239,142501513
2019,128618241,142501516
2019,128618247,142506370
2019,128623379,142491941
2019,128618254,142501527
2019,128618259,142501532
2019,128613149,142506373
2019,128618265,142501537
2019,129980664,143852344
2019,129973889,143847656
2019,129973889,143847655
2019,129973894,143859210
2019,129973894,143847661
2019,129980683,143852374
2019,129969314,143847692
2019,129969326,143847702
2019,129969332,143847708
2019,129969338,143847715
2019,129969349,143847729
2019,129969352,143847734
2019,129969353,143847734
2019,129969353,143847733
2019,129969352,143847733
2019,129969358,143852394
2019,129969359,143852395
2019,129969357,143852394
2019,129973925,143847819
2019,129973925,143852407
2019,129969430,143847832
2019,129969428,143847832
2019,129969444,143859261
2019,129969444,143859260
2019,129969454,143847861
2019,129973927,143852409
2019,129973928,143852408
2019,129973931,143847874
2019,129973937,143847891
2019,129973941,143847906
2019,129969491,143847906
2019,129969510,143847920
2019,129969509,143852421
2019,129969509,143847921
2019,129969511,143847920
2019,129973948,143847943
2019,129969536,143847957
2019,129969536,143847959
2019,129969552,143852432
2019,129969552,143852431
2019,129969562,143847995
2019,129969575,143848005
2019,127353234,141186499
2019,127363494,141201897
2019,127353139,141186407
2019,127353159,141186428
2019,127358542,141186519
2019,127353253,141201974
2019,127358544,141196598
2019,127358557,141186538
2019,127353292,141186564
2019,127353292,141186565
2019,127353294,141186567
2019,127353294,141186568
2019,127363576,141202007
2019,127353392,141186687
2019,127353392,141186688
2019,127353396,141186692
2019,127353400,141186696
2019,127353399,141186696
2019,127353401,141186697
2019,127353402,141196750
2019,127353501,141186798
2019,127363624,141196754
2019,127353511,141196754
2019,127353510,141196754
2019,127353520,141186820
2019,127353520,141186819
2019,127353535,141186842
2019,127353643,141202137
2019,127353642,141202137
2019,127353644,141186950
2019,127353645,141186952
2019,127353645,141186951
2019,127353647,141186954
2019,127353648,141186955
2019,127353649,141186956
2019,127353653,141186960
2019,127353653,141186961
2019,127353654,141186962
2019,127353655,141186963
2019,127353656,141186964
2019,127353657,141186965
2019,127353660,141186968
2019,127353663,141186973
2019,127353663,141186972
2019,127353664,141186974
2019,127353665,141202150
2019,127353666,141186975
2019,127353667,141186976
2019,127363721,141202157
2019,127363721,141202158
2019,127353668,141186977
2019,127353669,141186978
2019,127353670,141186979
2019,127353671,141186980
2019,127353672,141186981
2019,127353673,141186982
2019,127353674,141186983
2019,127353675,141202165
2019,127353676,141186984
2019,127353676,141186985
2019,127353677,141186986
2019,127353678,141186987
2019,127353680,141186989
2019,127353681,141186990
2019,127353682,141186992
2019,127353682,141186991
2019,127353683,141186993
2019,127353684,141186994
2019,127353684,141186995
2019,127353685,141186996
2019,127353686,141186996
2019,127363729,141202167
2019,127363729,141202168
2019,127353689,141187001
2019,127363737,141202173
2019,127363739,141202175
2019,127353690,141187003
2019,127353690,141187002
2019,127353690,141187004
2019,127353691,141202176
2019,127353692,141187005
2019,127353693,141187006
2019,127353695,141187007
2019,127353696,141187008
2019,127353696,141187009
2019,127353697,141187010
2019,127353697,141187011
2019,127353698,141187012
2019,127353699,141187013
2019,127353700,141187014
2019,127353701,141187015
2019,127353702,141187016
2019,127353703,141187017
2019,127353704,141187018
2019,127353705,141187019
2019,127353706,141187020
2019,127353708,141187022
2019,127353709,141187024
2019,127353709,141187023
2019,127353711,141187025
2019,127353710,141187025
2019,127353712,141187026
2019,127353714,141187027
2019,127353713,141187028
2019,127353715,141187029
2019,127353716,141187030
2019,127353718,141187032
2019,127353719,141187033
2019,127353720,141187034
2019,127353721,141187035
2019,127353723,141187038
2019,127353724,141187039
2019,127353725,141187040
2019,127353726,141187041
2019,127353727,141187042
2019,127353727,141187043
2019,127353728,141187044
2019,127353729,141187045
2019,127353730,141187046
2019,127353731,141187047
2019,127353732,141187048
2019,127353734,141187049
2019,127353733,141187049
2019,127353733,141187050
2019,127353736,141187052
2019,127353737,141187053
2019,127353738,141187054
2019,127353740,141187055
2019,127353739,141187055
2019,127353741,141187056
2019,127353742,141187057
2019,127353743,141187058
2019,127353744,141187059
2019,127353745,141187061
2019,127353745,141187060
2019,127353746,141187062
2019,127353746,141187063
2019,127353747,141187064
2019,127353748,141187064
2019,127353749,141187065
2019,127353749,141187066
2019,127353750,141187067
2019,127353751,141187068
2019,127353752,141187069
2019,127353753,141187070
2019,127353754,141187071
2019,127353755,141187072
2019,127353756,141187073
2019,127353757,141187074
2019,127353758,141187075
2019,127353759,141187076
2019,127353760,141187077
2019,127353761,141187078
2019,127353762,141187079
2019,127353762,141187080
2019,127353763,141187081
2019,127353764,141187082
2019,127353764,141187083
2019,127353765,141187084
2019,127353767,141187086
2019,127353769,141187087
2019,127353771,141187087
2019,127353773,141187087
2019,127353770,141187087
2019,127353768,141187089
2019,127353774,141187087
2019,127353771,141187089
2019,127353773,141187089
2019,127353772,141187087
2019,127353768,141187087
2019,127353771,141187088
2019,127353772,141187089
2019,127353775,141187090
2019,127353142,141186410
2019,127353142,141186411
2019,127353145,141186414
2019,127353148,141186418
2019,127353151,141186420
2019,127353155,141186425
2019,127353155,141196370
2019,127353160,141186429
2019,127353161,141186430
2019,127353165,141186431
2019,127353163,141186431
2019,127353164,141186431
2019,127353166,141186431
2019,127358547,141186528
2019,127353296,141186572
2019,127353297,141186573
2019,127353235,141186500
2019,127358624,141196687
2019,127358624,141196688
2019,127353289,141186560
2019,127353311,141186590
2019,127353312,141186590
2019,127353314,141186592
2019,127353315,141186593
2019,127353317,141186596
2019,127353319,141186599
2019,127353329,141186613
2019,127353329,141186612
2019,127353330,141186614
2019,127353332,141186615
2019,127353333,141186616
2019,127353338,141186622
2019,127353340,141186624
2019,127353341,141186625
2019,127353346,141186629
2019,127353347,141186630
2019,127353347,141186631
2019,127353350,141202002
2019,127353350,141186635
2019,127353355,141186642
2019,127353359,141186644
2019,127358644,141186649
2019,127358644,141202008
2019,127353291,141186563
2019,127353295,141186571
2019,127353298,141186575
2019,127353298,141186574
2019,127353302,141186580
2019,127353306,141186585
2019,127353310,141186589
2019,127353313,141186591
2019,127353316,141186594
2019,127353316,141186595
2019,127353318,141186598
2019,127353318,141186597
2019,127353321,141186601
2019,127353323,141186605
2019,127353327,141201993
2019,127353327,141201994
2019,127353337,141186621
2019,127353345,141186628
2019,127353349,141186634
2019,127353351,141186637
2019,127353351,141186636
2019,127353356,141202005
2019,127353360,141202006
2019,127353363,141186651
2019,127353365,141186656
2019,127353367,141186658
2019,127353368,141202016
2019,127353372,141186663
2019,127353372,141186664
2019,127353375,141186666
2019,127353379,141186669
2019,127353378,141186669
2019,127353380,141186673
2019,127353380,141186674
2019,127353380,141186672
2019,127353382,141186676
2019,127353386,141186680
2019,127353388,141186682
2019,127353405,141186700
2019,127353408,141186703
2019,127353423,141202038
2019,127353437,141186734
2019,127353438,141186733
2019,127353442,141202044
2019,127353447,141186746
2019,127353457,141186757
2019,127353459,141186758
2019,127353465,141186760
2019,127353470,141186766
2019,127353471,141186767
2019,127353473,141186769
2019,127353484,141186780
2019,127353487,141186782
2019,127353490,141186786
2019,127353508,141186807
2019,127353559,141186867
2019,127353561,141186869
2019,127353566,141186873
2019,127353565,141186873
2019,127353569,141186877
2019,127353572,141186880
2019,127353582,141186894
2019,127353587,141186898
2019,127353586,141186898
2019,127353589,141186900
2019,127353591,141186903
2019,127353593,141186904
2019,127353592,141186903
2019,127353592,141186902
2019,127353591,141186902
2019,127358336,141186408
2019,127353147,141186417
2019,127353147,141186416
2019,127353150,141196368
2019,127353157,141186426
2019,127358353,141196379
2019,127353167,141186432
2019,127358359,141196386
2019,127358358,141196389
2019,127358358,141196388
2019,127358358,141196390
2019,127358359,141196387
2019,127353172,141186436
2019,127353173,141196407
2019,127353174,141186437
2019,127353176,141186441
2019,127358384,141196426
2019,127353177,141186442
2019,127353179,141186444
2019,127353180,141186444
2019,127353182,141186447
2019,127353183,141186449
2019,127353184,141186450
2019,127353185,141196433
2019,127353186,141196434
2019,127353187,141196435
2019,127353188,141186452
2019,127353189,141186453
2019,127353192,141186454
2019,127353190,141186454
2019,127353191,141186454
2019,127353193,141186456
2019,127353193,141186455
2019,127353194,141186457
2019,127353195,141196446
2019,127353195,141196447
2019,127353195,141196448
2019,127353196,141196446
2019,127353197,141186458
2019,127353200,141186461
2019,127353201,141186462
2019,127363504,141201911
2019,127353202,141186463
2019,127353203,141196456
2019,127353204,141196458
2019,127353205,141186465
2019,127358420,141186466
2019,127353206,141186470
2019,127353207,141186471
2019,127353207,141186472
2019,127353208,141186473
2019,127353210,141196479
2019,127353210,141196478
2019,127353213,141186477
2019,127353214,141186479
2019,127353214,141186478
2019,127353216,141196481
2019,127353217,141196482
2019,127358439,141196483
2019,127353218,141186482
2019,127353219,141186483
2019,127353220,141186484
2019,127353221,141196488
2019,127353222,141186486
2019,127353223,141186488
2019,127353223,141186487
2019,127353224,141186489
2019,127353225,141186490
2019,127353226,141186491
2019,127353227,141186492
2019,127353227,141186493
2019,127353228,141186494
2019,127353229,141186495
2019,127353230,141186498
2019,127353231,141196517
2019,127358481,141196528
2019,127358481,141196529
2019,127358537,141196593
2019,127358537,141196592
2019,127353419,141186713
2019,127363611,141186716
2019,127353427,141186723
2019,127353434,141186730
2019,127353441,141186738
2019,127363617,141202046
2019,127363619,141202047
2019,127363621,141202049
2019,127353454,141186754
2019,127353456,141186756
2019,127353467,141186762
2019,127353472,141186768
2019,127353489,141186785
2019,127353491,141186787
2019,127358683,141196751
2019,127353509,141186809
2019,127353515,141186813
2019,127353516,141186815
2019,127353518,141186817
2019,127353518,141186816
2019,127353527,141186831
2019,127353543,141186846
2019,127353544,141186848
2019,127353546,141186851
2019,127353548,141186854
2019,127353558,141186866
2019,127353557,141186864
2019,127353558,141186865
2019,127353568,141186876
2019,127353573,141186881
2019,127353573,141186882
2019,127353577,141186888
2019,127353577,141186889
2019,127353579,141186891
2019,127353581,141186893
2019,127353584,141186896
2019,127353596,141186909
2019,127353242,141196567
2019,127353249,141186515
2019,128618214,142506340
2019,128613128,142506348
2019,128613131,142501496
2019,128613131,142501495
2019,128618220,142501498
2019,128618221,142501499
2019,128613135,142506355
2019,128613136,142506355
2019,128618224,142501502
2019,128618240,142501515
2019,128618243,142501517
2019,128618244,142506369
2019,128618246,142501519
2019,128618248,142501520
2019,128618249,142501521
2019,128618258,142501531
2019,128618260,142501533
2019,128618263,142501535
2019,128613161,142506385
2019,128613164,142506392
2019,128623395,142491966
2019,128613170,142501545
2019,128618272,142506399
2019,128623400,142491970
2019,128623400,142491969
2019,128613180,142506409
2019,128623427,142501556
2019,128618283,142501556
2019,128623429,142501557
2019,128623429,142501558
2019,128618286,142506421
2019,128618291,142501564
2019,128618294,142501565
2019,128618303,142501570
2019,128618308,142501573
2019,128618310,142501576
2019,128618313,142501580
2019,128618314,142492022
2019,128618314,142492023
2019,128613208,142506444
2019,128618328,142501595
2019,128618330,142492030
2019,128618331,142506450
2019,128618332,142501599
2019,128618336,142501601
2019,128618344,142492035
2019,128618347,142501612
2019,128618353,142501617
2019,128618354,142501618
2019,128618358,142501624
2019,128618362,142501629
2019,128618363,142501630
2019,128618363,142501631
2019,128618367,142501636
2019,128618368,142501637
2019,128618369,142501638
2019,128618369,142501639
2019,128618371,142501642
2019,128618372,142501644
2019,128618375,142501645
2019,128618378,142501648
2019,128618380,142501650
2019,128618382,142492050
2019,128618381,142492051
2019,128623474,142492054
2019,131710153,145522251
2019,131715072,145523706
2019,131715079,145528322
2019,131715079,145523712
2019,131715082,145528326
2019,131715082,145528325
2019,131715083,145523715
2019,131715086,145523718
2019,131715087,145528329
2019,131715091,145523725
2019,131715102,145523733
2019,131715102,145523734
2019,131715105,145523738
2019,131715105,145528350
2019,131715109,145523740
2019,131711322,145528355
2019,131711322,145528356
2019,131715112,145523744
2019,131711326,145528362
2019,131715114,145523746
2019,131715115,145523747
2019,131714206,145527522
2019,131714210,145522692
2019,131714214,145527532
2019,131714214,145527531
2019,131714222,145527542
2019,131714222,145527541
2019,131714225,145527547
2019,131714225,145522703
2019,131714227,145522705
2019,131714232,145522710
2019,131714233,145522711
2019,131714248,145522731
2019,131714250,145522734
2019,131710710,145527582
2019,131714252,145527584
2019,131714254,145522741
2019,131714258,145527595
2019,131714258,145527594
2019,131714263,145527604
2019,131714262,145527604
2019,131714274,145527621
2019,131714279,145527629
2019,131714279,145527627
2019,131714283,145522763
2019,131714290,145522772
2019,131714294,145527649
2019,131714294,145522774
2019,131714306,145522791
2019,131714308,145527662
2019,131714308,145522792
2019,131714322,145522808
2019,131714326,145527694
2019,131714326,145527695
2019,131710802,145527703
2019,131710802,145527704
2019,131710803,145527703
2019,131710803,145527704
2019,131714334,145527716
2019,131714336,145522829
2019,131714342,145522839
2019,131710822,145522852
2019,131710822,145522851
2019,131710822,145522850
2019,131710825,145527727
2019,131714356,145522859
2019,131714358,145522865
2019,131714360,145522864
2019,131714363,145522868
2019,131714370,145522873
2019,131714375,145522876
2019,131714375,145522875
2019,131714378,145522879
2019,131714378,145527763
2019,131714378,145522878
2019,131714379,145527769
2019,131714383,145522881
2019,131714384,145522882
2019,131710859,145527777
2019,131710859,145527778
2019,131714392,145522896
2019,131714393,145527789
2019,131714393,145527788
2019,131714393,145527790
2019,131710880,145527801
2019,131714400,145522901
2019,131714401,145522900
2019,131714400,145522900
2019,131714401,145522901
2019,131714403,145522903
2019,131714404,145522903
2019,131714407,145527817
2019,131714407,145527818
2019,131714411,145527826
2019,131714412,145522909
2019,131714419,145522909
2019,131714414,145522909
2019,131714417,145522909
2019,131714413,145522909
2019,131714418,145522909
2019,131714421,145522909
2019,131714415,145522909
2019,131714416,145522909
2019,131714420,145522909
2019,131710908,145527837
2019,131714431,145527840
2019,131710911,145527845
2019,131714437,145522922
2019,131714444,145522927
2019,131710922,145522929
2019,131710926,145522930
2019,131714450,145522937
2019,131714451,145522938
2019,131710940,145527877
2019,131714461,145527882
2019,131710948,145527886
2019,131714466,145522963
2019,131714472,145522968
2019,131714476,145522971
2019,131714492,145522991
2019,131714496,145522995
2019,131714496,145522994
2019,131714499,145527929
2019,131714504,145523003
2019,131714504,145523002
2019,131714508,145523007
2019,131710998,145523012
2019,131710998,145523013
2019,131714515,145523026
2019,131714525,145523035
2019,131714527,145523038
2019,131711016,145527963
2019,131714532,145523044
2019,131714539,145523054
2019,131714549,145523065
2019,131714555,145523070
2019,131714570,145523080
2019,131714571,145523081
2019,131714577,145523089
2019,131711050,145528004
2019,131714585,145523098
2019,131714589,145523104
2019,131714589,145523105
2019,131714594,145523112
2019,131714594,145523113
2019,131714596,145523116
2019,131714596,145528014
2019,131714600,145523122
2019,131711063,145523130
2019,131711063,145523132
2019,131714609,145523137
2019,131711069,145523142
2019,131714615,145523146
2019,131714615,145523147
2019,131714621,145528031
2019,131714624,145523154
2019,131714628,145523162
2019,131714630,145523164
2019,131714632,145523165
2019,131711082,145528040
2019,131714639,145523175
2019,131711087,145528043
2019,131714652,145523190
2019,131714657,145523199
2019,131714657,145523198
2019,131714657,145523197
2019,131714658,145523201
2019,131714660,145528058
2019,131714662,145523205
2019,131714662,145523206
2019,131711107,145528067
2019,131714669,145528067
2019,131711107,145528066
2019,131714669,145528066
2019,131714672,145523219
2019,131714672,145523218
2019,131714681,145523227
2019,131711109,145523228
2019,131711109,145523229
2019,131714687,145523237
2019,131714688,145523238
2019,131711113,145523244
2019,131711113,145528079
2019,131711114,145523244
2019,131711114,145528079
2019,131711114,145528078
2019,131711113,145528078
2019,131714694,145523250
2019,131714694,145523251
2019,131714704,145523263
2019,131711125,145528090
2019,131714708,145528091
2019,131714708,145528092
2019,131714712,145523271
2019,131714717,145523276
2019,131714723,145523286
2019,131714723,145528099
2019,131714726,145523289
2019,131714732,145528105
2019,131714737,145523298
2019,131714740,145523301
2019,131714743,145523305
2019,131714746,145523312
2019,131714751,145523316
2019,131714755,145523319
2019,131714755,145523318
2019,131714757,145523323
2019,131714763,145523330
2019,131714763,145523331
2019,131714767,145528124
2019,131714772,145523341
2019,131714777,145523345
2019,131714777,145523344
2019,131714782,145523351
2019,131714782,145523352
2019,131714786,145523358
2019,131714791,145523365
2019,131714793,145523367
2019,131714797,145523371
2019,131711172,145528147
2019,131714805,145523382
2019,131714805,145528148
2019,131714810,145528152
2019,131714810,145528153
2019,131714811,145523390
2019,131714811,145523389
2019,131714815,145523392
2019,131714815,145523393
2019,131714825,145528166
2019,131714825,145528167
2019,131714830,145523408
2019,131714835,145523412
2019,131714838,145523414
2019,131714852,145523427
2019,131714851,145523427
2019,131714850,145523427
2019,131714856,145523430
2019,131714855,145523431
2019,131714855,145523432
2019,131714858,145523435
2019,131714868,145523444
2019,131714872,145523450
2019,131714874,145523453
2019,131714875,145523452
2019,131714875,145523451
2019,131714878,145528198
2019,131714886,145523469
2019,131714889,145523471
2019,131714892,145528208
2019,131714896,145523480
2019,131714901,145523486
2019,131714908,145523496
2019,131714909,145523495
2019,131714909,145523497
2019,131714909,145523496
2019,131714908,145523497
2019,131714912,145523501
2019,131714916,145523503
2019,131714918,145523506
2019,131714922,145523511
2019,131714923,145523510
2019,131714928,145523517
2019,131714931,145523520
2019,131711224,145523527
2019,131711223,145523523
2019,131711224,145523525
2019,131714935,145523532
2019,131714935,145523533
2019,131714940,145523540
2019,131714944,145523544
2019,131714948,145523548
2019,131714948,145523547
2019,131714953,145523554
2019,131714956,145523560
2019,131714957,145523559
2019,131714962,145523568
2019,131714962,145523567
2019,131714974,145523577
2019,131714979,145523586
2019,131714982,145523591
2019,131714986,145528261
2019,131711250,145523598
2019,131714987,145523600
2019,131714989,145523602
2019,131714992,145523604
2019,131714994,145523608
2019,131714999,145523616
2019,131715003,145523620
2019,131715004,145528274
2019,131715007,145523624
2019,131711261,145523626
2019,131715013,145523631
2019,131715013,145523632
2019,131715012,145523630
2019,131715017,145523642
2019,131715017,145523641
2019,131715037,145523656
2019,131715040,145523657
2019,131715043,145523661
2019,131715043,145523660
2019,131711279,145528297
2019,131715046,145523667
2019,131715046,145523668
2019,131715049,145523670
2019,131715051,145528300
2019,131715056,145523681
2019,131715057,145523680
2019,131715058,145523682
2019,131711290,145528305
2019,131711290,145523688
2019,131715066,145523695
2019,131715066,145523694
2019,131715069,145523700
2019,131711294,145523702
2019,131711294,145523701
2019,131711298,145528310
2019,131711298,145528311
2019,131715077,145528318
2019,131715077,145528319
2019,131715092,145523726
2019,131715092,145528337
2019,131715093,145523727
2019,131715094,145523728
2019,131715095,145523729
2019,131715096,145528342
2019,131715098,145523731
2019,131715103,145523735
2019,131715106,145523739
2019,131715108,145528352
2019,131715107,145528352
2019,131715113,145523745
2019,131715117,145523748
2019,131715121,145523753
2019,131715129,145523763
2019,131715132,145528482
2019,131715133,145523766
2019,131715134,145523767
2019,131715135,145523768
2019,131715136,145523769
2019,131715136,145523770
2019,131715137,145523771
2019,131715137,145523772
2019,131715139,145523774
2019,131715138,145523773
2019,131715139,145523773
2019,131715138,145523774
2019,131715140,145523776
2019,131715140,145523775
2019,131715141,145523778
2019,131715141,145523777
2019,131715142,145523779
2019,131715144,145523780
2019,131715143,145523780
2019,131715145,145523781
2019,131715145,145523782
2019,131715146,145523783
2019,131715147,145523784
2019,131715148,145523785
2019,131715148,145523786
2019,131715149,145523787
2019,131715150,145523788
2019,131715151,145523789
2019,131715152,145523790
2019,131715153,145523791
2019,131715154,145523792
2019,131715155,145523794
2019,131715156,145523794
2019,131715156,145523793
2019,131715157,145523795
2019,131715159,145523796
2019,131715158,145523796
2019,131715160,145523797
2019,131715161,145523798
2019,131715162,145523799
2019,131715163,145523800
2019,131715164,145523802
2019,131715164,145523801
2019,131715165,145523803
2019,131715166,145523804
2019,131715167,145523805
2019,131715168,145523806
2019,131715169,145523807
2019,131715170,145523808
2019,131715171,145523809
2019,131715172,145523810
2019,131715173,145523811
2019,131715174,145523812
2019,131715175,145523813
2019,131715175,145523814
2019,131715176,145523815
2019,131715177,145523816
2019,131715178,145523817
2019,131715179,145523818
2019,131715180,145523819
2019,131715182,145523821
2019,131715181,145523820
2019,131715183,145523823
2019,131715184,145523822
2019,131715183,145523822
2019,131715185,145523824
2019,131715186,145523825
2019,131686843,145499932
2019,131686842,145499932
2019,131686843,145499933
2019,131686842,145499933
2019,131686845,145499935
2019,131686861,145499949
2019,131686864,145499954
2019,131686867,145499957
2019,131708455,145519921
2019,131708455,145519920
2019,131687005,145519942
2019,131687023,145500120
2019,131687023,145500121
2019,131687061,145500159
2019,131687068,145500165
2019,131687069,145500166
2019,131687086,145500181
2019,131687095,145520060
2019,131687098,145520073
2019,131687125,145500218
2019,131708625,145500245
2019,131708624,145520114
2019,131687193,145520154
2019,131687216,145520165
2019,131687229,145520181
2019,131708757,145500428
2019,131687305,145500434
2019,131708760,145500434
2019,131687320,145520293
2019,131687318,145500456
2019,131708781,145500472
2019,131708811,145520349
2019,131708829,145520372
2019,131687390,145500541
2019,131708846,145520389
2019,131687414,145520399
2019,131687434,145500585
2019,131687446,145500605
2019,131687456,145500618
2019,131708897,145500633
2019,131708899,145520462
2019,131687485,145500647
2019,131687485,145500646
2019,131708939,145500690
2019,131687527,145520504
2019,131687542,145500714
2019,131687549,145520528
2019,131687550,145520528
2019,131687564,145500741
2019,131708988,145520553
2019,131708995,145520561
2019,131709049,145500839
2019,131709082,145520664
2019,131709082,145520666
2019,131687685,145520690
2019,131687689,145500911
2019,131709141,145500956
2019,131687757,145500990
2019,131687757,145500989
2019,131687773,145501018
2019,131687784,145520770
2019,131687783,145501025
2019,131709182,145520770
2019,131687830,145520815
2019,131687836,145520819
2019,131687836,145520820
2019,131687854,145501105
2019,131709236,145520840
2019,131687860,145520840
2019,131709245,145501127
2019,131687888,145501145
2019,131709259,145520867
2019,131709259,145501157
2019,131712922,145521181
2019,131712954,145521210
2019,131712981,145520915
2019,131713006,145521259
2019,131713006,145521258
2019,131713012,145520926
2019,131713025,145521284
2019,131713025,145520932
2019,131713058,145521319
2019,131713077,145521344
2019,131709325,145521355
2019,131709325,145521356
2019,131713180,145521023
