"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,119235008,67,1,,131425999
2019,119235010,8,25,,131426001
2019,119173057,3,1000,,131447865
2019,119235011,3,300,,131426002
2019,119235013,42,800,,131426003
2019,119235020,19,784,,131426012
2019,119235021,11,2,,131426014
2019,119235021,10,,,131426013
2019,119235026,63,600,,131426018
2019,119239851,25,15,,131445524
2019,119239851,51,0,,131445525
2019,119239851,9,0,,131445526
2019,119235037,36,270,,131426040
2019,119173199,10,,,131448050
2019,119173199,11,2,,131448051
2019,119173202,63,150,,131448054
2019,119235042,8,10,,131426046
2019,119173212,42,700,,131448067
2019,119235050,63,80,,131426055
2019,119235053,10,,,131426058
2019,119235055,61,700,,131426060
2019,119235057,10,,,131426062
2019,119235061,21,51,,131426068
2019,119235061,20,100,,131426069
2019,119235063,38,400,,131426073
2019,119235065,38,500,,131426075
2019,119235066,11,1,,131426076
2019,119239866,38,500,,131445543
2019,119235083,10,,,131426103
2019,119235089,38,500,,131426119
2019,119235091,11,1,,131426122
2019,119235095,11,1,,131426128
2019,119235095,10,,,131426127
2019,119235096,11,3,,131426130
2019,119235096,10,,,131426129
2019,119235098,10,,,131426132
2019,119235098,11,3,,131426133
2019,119235101,63,100,,131426137
2019,119235102,61,1445,,131426138
2019,119235103,19,4,,131426139
2019,119235106,9,0,,131426144
2019,119235106,25,25,,131426145
2019,120928131,21,2146,,133388939
2019,120318309,25,1,,132597740
2019,120318309,9,0,,132597739
2019,120318679,11,6,,132598203
2019,120318679,10,,,132598202
2019,120318740,3,500,,132598271
2019,120318741,63,255,,132598273
2019,120318741,25,30,,132598272
2019,120318776,38,1,,132598319
2019,120318775,37,45000,02-AUG-19,132598315
2019,120318776,37,45000,,132598318
2019,120285873,20,600,,132541417
2019,120318792,8,148,18-FEB-19,132598349
2019,120318797,17,8,,132598353
2019,120318792,23,9,18-FEB-19,132598344
2019,120318792,6,15,18-FEB-19,132598347
2019,120318792,17,8,18-FEB-19,132598343
2019,120318797,26,70,,132598356
2019,120318797,8,148,,132598351
2019,120318797,6,15,,132598350
2019,120318792,26,70,18-FEB-19,132598345
2019,120318797,23,9,,132598355
2019,120318850,10,,,132598433
2019,120318873,10,,,132598463
2019,120318873,11,1,,132598464
2019,120318885,10,,,132598479
2019,120318893,10,,,132598487
2019,120318893,11,1,,132598488
2019,120318895,25,80,,132598492
2019,120318895,61,1000,,132598493
2019,120318895,20,20,,132598491
2019,120318902,11,1,,132598501
2019,120318912,42,10,,132598517
2019,120318919,3,50,,132598523
2019,120285886,3,4500,11-AUG-19,132541431
2019,120318921,3,5000,,132541432
2019,120318941,63,5,23-AUG-19,132598556
2019,120318942,63,5,,132598557
2019,120318945,20,90,,132598560
2019,120318946,17,4100,,132598561
2019,120318950,63,350,,132598565
2019,120318951,21,1,,132541441
2019,120318958,29,1,,132598579
2019,120318964,63,1,,132598584
2019,120318971,6,1290,,132541445
2019,120318971,63,890,,132598595
2019,120318973,63,200,,132598600
2019,120318973,20,20,,132598599
2019,120318980,63,500,,132598611
2019,120318987,38,1,,132598620
2019,120318999,11,4,,132598645
2019,120319015,20,62,,132598667
2019,120319021,8,1183,,132598678
2019,120319021,63,104,,132598679
2019,120932431,38,5,,133385174
2019,120932431,3,1,,133385175
2019,120932430,3,1,20-OCT-19,133385173
2019,120932454,19,543,,133385209
2019,120928193,63,50,,133389021
2019,120932466,63,10,,133385224
2019,120932472,11,1,,133385229
2019,120932482,11,1,,133385240
2019,120932492,36,175,,133385250
2019,120936406,63,1,,133392525
2019,120936406,3,1,,133392524
2019,120928199,63,346,,133389029
2019,120928199,6,55,,133389028
2019,120928202,23,300,,133392549
2019,120928205,63,1,,133389032
2019,120936423,63,1,16-MAY-19,133392558
2019,120936424,2,18,,133392559
2019,120932535,43,120,,133385313
2019,120928206,10,,,133392561
2019,120928207,20,404,,133389033
2019,120928206,11,4,,133392562
2019,120928207,52,0,,133389034
2019,120928210,11,4,,133389042
2019,120928210,10,,,133389041
2019,120928211,8,38,,133389043
2019,120932567,20,25,,133385348
2019,120932571,63,400,,133389047
2019,120932580,52,0,,133385363
2019,120936461,20,600,01-OCT-19,133385369
2019,120932585,20,600,,133392626
2019,120936461,52,0,17-OCT-19,133392624
2019,120932585,52,0,,133385371
2019,120928218,20,1800,,133389052
2019,121564176,38,200,,134233072
2019,121579721,10,,,134233084
2019,121564190,20,258,,134244961
2019,121579731,63,200,,134237810
2019,121564212,11,2,,134233117
2019,121564212,10,,,134244979
2019,121579761,10,,,134233143
2019,121564236,20,200,,134245009
2019,121564245,3,175,,134233166
2019,121579828,63,100,,134245078
2019,121578155,3,250,,134237847
2019,121564276,16,50,,134233216
2019,121564294,52,0,,134237861
2019,121578169,16,300,,134233235
2019,121578170,38,1,,134233238
2019,121564298,35,150,,134233239
2019,121564299,36,6723,,134233240
2019,121564303,20,5000,,134237864
2019,121564317,61,100,,134245111
2019,121578179,63,1,,134237873
2019,121564325,63,1,,134233265
2019,121564327,63,1080,,134233268
2019,121564327,16,1240,,134237875
2019,121564326,35,100,,134233266
2019,121564327,57,80,,134233267
2019,121564327,8,200,,134237874
2019,121564327,36,840,,134237876
2019,121564340,9,0,,134245124
2019,121564343,20,260,,134233287
2019,121564347,2,40,,134233290
2019,121564352,63,1,,134245134
2019,121579874,16,1,,134245133
2019,121564353,10,,,134233295
2019,121578190,35,200,,134237891
2019,121578192,17,80,,134237893
2019,121578192,6,2,,134237892
2019,121564356,3,100,,134233301
2019,121564361,63,20,,134233308
2019,121564362,3,16000,,134233309
2019,121564362,63,1100,,134233310
2019,121564367,29,50,,134233318
2019,121564367,61,200,,134233320
2019,121564367,30,50,,134233319
2019,121564371,4,155,,134245148
2019,121564376,63,77,,134233327
2019,121564377,3,4000,,134233328
2019,121579892,38,500,,134245154
2019,121564402,20,92,,134233366
2019,121564402,19,90,,134233365
2019,121564402,61,50,,134233367
2019,121564401,9,0,12-OCT-19,134233364
2019,121564412,36,500,,134233377
2019,121579908,3,15000,02-JUL-19,134245169
2019,121564412,3,15000,,134245170
2019,121564428,29,40,,134233397
2019,121564431,63,60,,134245181
2019,121578210,20,80,,134233401
2019,121564431,16,25,,134237913
2019,121564431,26,264,,134237914
2019,121578210,63,809,,134237915
2019,121564437,20,1,,134233410
2019,121579917,63,1,,134233411
2019,121564439,38,200,,134233412
2019,121564441,36,50,,134233415
2019,121564441,6,200,,134233414
2019,121564440,63,100,,134233413
2019,121564441,54,100,,134233416
2019,121564455,20,11,,134233435
2019,121564456,20,11,,134233436
2019,121564457,43,2400,,134233438
2019,121564457,13,700,,134233437
2019,121564457,49,100,,134233439
2019,121564462,63,100,,134233448
2019,121564475,17,10000,,134233459
2019,121564475,36,430,,134233460
2019,121564485,67,1,,134233471
2019,121579931,30,1000,,134245205
2019,121564489,20,1,,134233475
2019,121564499,63,100,,134233487
2019,121564502,11,7,,134233490
2019,121564502,10,,,134233491
2019,121564538,26,200,,134233537
2019,121564540,21,2428,,134233540
2019,121564542,21,1,,134233545
2019,119234906,42,750,,131425861
2019,119234929,63,500,,131425893
2019,119172968,38,200,,131447762
2019,119239788,63,100,,131445444
2019,119239791,61,250,02-JUL-19,131445450
2019,119239792,61,250,,131445451
2019,121564180,63,552,,134233076
2019,121564179,63,552,01-NOV-19,134233075
2019,121579733,3,20000,,134233105
2019,121578119,3,20000,15-NOV-19,134237811
2019,121564208,63,387,,134233113
2019,121579746,10,,,134244985
2019,121564246,61,600,,134233167
2019,121579808,56,50,,134245052
2019,121578157,3,2500,03-JUL-19,134233210
2019,121579838,3,2500,,134237851
2019,121579838,38,60,,134237853
2019,121579838,26,400,,134237852
2019,121564300,7,1100,,134245100
2019,121564311,38,25,,134245106
2019,121578175,3,60,,134237868
2019,121564313,10,,,134233249
2019,121564319,3,5000,,134233255
2019,121564318,3,5000,31-MAY-19,134233254
2019,121579857,16,300,,134245114
2019,121579860,63,200,,134245116
2019,121564321,63,10,,134233260
2019,121564335,4,1000,,134233279
2019,121564337,13,300,,134233281
2019,121578184,38,200,,134237881
2019,121578184,42,150,,134237882
2019,121564341,10,,,134233283
2019,121564341,11,3,,134233284
2019,121564346,20,11400,,134233289
2019,121564348,11,1,,134245131
2019,121564351,20,2000,,134233293
2019,121578188,20,1680,,134237888
2019,121578191,10,,,134233297
2019,121578191,11,1,,134233298
2019,121578193,62,200,,134233300
2019,121564360,10,,,134233304
2019,121564360,11,3,,134233305
2019,121564358,27,240,26-NOV-19,134233302
2019,121564359,27,240,,134233306
2019,121564359,8,320,,134233303
2019,121579878,6,51,03-JUL-19,134233313
2019,121564364,6,51,,134245138
2019,121579878,63,11,03-JUL-19,134245137
2019,121564364,25,25,,134245139
2019,121579878,25,25,03-JUL-19,134233314
2019,121564364,63,11,,134245140
2019,121564365,6,40,,134233315
2019,121564368,10,,,134233321
2019,121564368,11,3,,134233322
2019,121579883,63,15,,134245146
2019,121578195,47,0,,134245147
2019,121579884,43,400,,134233326
2019,121579885,9,0,,134245149
2019,121578196,63,15,,134237898
2019,121564374,38,100,,134237899
2019,121564375,16,250,,134245150
2019,121564380,38,112,,134233333
2019,121579889,63,1,,134245152
2019,121579890,63,100,,134245153
2019,121564386,61,100,,134233343
2019,121564386,42,100,,134233342
2019,121564386,6,100,,134233341
2019,121579893,63,125,,134233344
2019,121578198,63,200,,134233346
2019,121564388,63,700,,134233347
2019,121579897,35,200,,134245157
2019,121564391,63,1,,134233350
2019,121564393,3,2500,,134245163
2019,121579900,3,2500,29-NOV-19,134245162
2019,121579902,11,1,,134233355
2019,121579902,10,,,134233354
2019,121564398,20,1212,,134233359
2019,121564399,11,1,,134233361
2019,121564399,10,,,134233360
2019,121564403,36,750,,134233368
2019,121564408,3,8293,,134233373
2019,121579907,63,0,,134245167
2019,121579909,3,4000,,134237903
2019,121579909,63,600,,134245171
2019,121579909,36,500,,134237904
2019,121578202,63,7,,134237906
2019,121578203,11,2,,134237907
2019,121578203,10,,,134245173
2019,121564416,35,50,,134245174
2019,121564417,63,30,04-JUL-19,134233384
2019,121564418,63,30,,134233385
2019,121564421,10,,,134233388
2019,121578206,11,1,,134233390
2019,121578206,10,,,134233389
2019,121578207,31,60,,134237910
2019,121564423,11,1,,134245176
2019,121564423,10,,,134233392
2019,121564426,63,100,,134233396
2019,121564426,29,1000,,134233395
2019,121564426,16,500,,134245177
2019,121564432,2,47,,134245182
2019,121564435,9,0,,134233407
2019,121564436,2,48,,134233409
2019,121578211,63,200,,134245186
2019,121564438,63,1200,,134245187
2019,121579918,22,0,,134245188
2019,121564446,67,1,,134233422
2019,121564448,67,1,,134233424
2019,121579920,63,1,,134245190
2019,121579922,63,1,,134245192
2019,121579921,63,1,11-NOV-19,134245191
2019,121564450,51,0,,134233428
2019,121564450,63,700,,134233430
2019,121564450,16,40,,134233426
2019,121564450,20,257,,134245193
2019,121564450,56,1,,134233429
2019,121564450,17,100,,134233427
2019,121564450,9,0,,134233425
2019,121564451,3,3500,02-JUL-19,134233431
2019,121564452,3,3500,,134233432
2019,121579924,29,1,,134245195
2019,121579924,3,25000,,134245194
2019,121564461,9,0,,134233443
2019,121564461,63,1,,134233447
2019,121564461,25,50,,134233445
2019,121564461,20,100,,134233444
2019,121564463,38,25,13-OCT-19,134233449
2019,121564465,63,130,,134233451
2019,121564467,20,2000,,134233453
2019,121564466,20,115,15-NOV-19,134233452
2019,121564469,20,36,,134233455
2019,121564473,20,1,,134233458
2019,121564474,20,1,,134245203
2019,121564477,20,10,,134233464
2019,121564478,10,,,134233465
2019,121564478,11,1,,134233466
2019,121564480,30,50,,134233468
2019,121564482,63,450,,134245204
2019,121564484,32,500,,134233470
2019,121564494,63,680,,134233483
2019,121564501,10,,,134233488
2019,121564501,11,1,,134233489
2019,121579935,63,450,,134245215
2019,121564506,10,,,134233494
2019,121564508,10,,,134233497
2019,121564508,11,3,,134233498
2019,121564511,25,400,,134245217
2019,121564511,63,50,,134233502
2019,120318329,8,35,,132597766
2019,120318337,42,100,,132597775
2019,120318340,13,100,09-AUG-19,132597778
2019,120318349,8,20,,132597790
2019,120318349,36,20,,132597792
2019,120318349,61,620,,132597794
2019,120318349,25,52,,132597791
2019,120318349,51,0,,132597793
2019,120318352,20,990,,132597800
2019,120318354,63,600,,132597802
2019,120318355,10,,,132597803
2019,120318355,11,1,,132597804
2019,120318357,19,29,,132597806
2019,120318365,63,20,,132597813
2019,120318371,10,,,132597820
2019,120318381,63,1,,132597834
2019,120318384,13,350,,132597837
2019,120318386,17,684,,132597839
2019,117807079,63,150,,129011495
2019,117802551,38,100,,129018538
2019,117807083,3,17000,,129011503
2019,117802553,8,8,,129018541
2019,117802554,26,239,,129018542
2019,117802555,47,0,,129018543
2019,117802555,6,50,,129018544
2019,117807091,63,150,,129011515
2019,117807091,3,50,,129011514
2019,117802561,11,1,,129018549
2019,117802564,25,100,,129018557
2019,117802564,20,10000,,129018556
2019,117802564,17,1000,,129018555
2019,117802564,63,500,,129018553
2019,117802564,47,0,,129018552
2019,117802563,16,400,,129011527
2019,117802564,13,500,,129018554
2019,117807102,10,,,129018558
2019,117807102,11,1,,129018559
2019,117802565,10,,,129018560
2019,117802567,63,1,,129018562
2019,117802568,51,0,,129018564
2019,117802569,52,0,,129018565
2019,117802570,63,150,,129018568
2019,117802570,6,860,,129018566
2019,117802570,25,80,,129018567
2019,117802571,11,1,,129018569
2019,117802573,63,1,,129018574
2019,117802573,53,700,,129018573
2019,117802574,16,800,,129018575
2019,117802576,27,40,,129018576
2019,117802575,38,48,15-JUN-19,129011555
2019,117802575,27,40,15-JUN-19,129011554
2019,117802576,38,48,,129018577
2019,117807126,2,6,15-JUN-19,129011557
2019,117807127,2,6,,129011558
2019,117802578,10,,,129018579
2019,117802580,3,3500,17-JUN-19,129018581
2019,117802581,20,900,,129018585
2019,117802581,3,3500,,129018582
2019,117802579,35,350,,129018580
2019,117802581,6,200,,129018583
2019,117802581,63,200,,129018586
2019,117802581,17,1375,,129018584
2019,117807138,11,2,,129011572
2019,117807138,10,,,129011571
2019,117802584,10,,,129011573
2019,117802584,11,2,,129018591
2019,117802585,10,,,129018592
2019,117802585,11,5,,129018593
2019,117807142,63,210,,129011584
2019,117807142,6,150,,129011580
2019,117807142,3,2500,,129011579
2019,117807142,25,10,,129011583
2019,117807142,20,45,,129011582
2019,117807142,9,0,,129011581
2019,117807141,63,200,18-JUN-19,129011578
2019,117807141,3,2500,17-JUN-19,129011577
2019,117802587,63,18,,129018595
2019,117802590,4,130,,129018596
2019,117802592,10,,,129018598
2019,117802591,8,262,08-JUN-19,129018597
2019,117802593,8,262,,129018600
2019,117802592,11,4,,129018599
2019,117807148,20,1,,129011590
2019,117802595,26,80,,129018605
2019,117802594,63,4,08-JUN-19,129018603
2019,117802594,26,80,08-JUN-19,129018602
2019,117802595,63,4,,129018606
2019,117802594,6,9,08-JUN-19,129018601
2019,117802595,6,9,,129018604
2019,117802598,20,100,,129018611
2019,117802599,3,3000,,129018612
2019,117802600,63,83,,129011595
2019,117802601,11,1,,129018613
2019,117802603,3,5000,18-JUN-19,129018614
2019,117802604,3,5000,,129018615
2019,117802607,11,1,,129018618
2019,117802609,11,2,,129018622
2019,117802609,10,,,129018621
2019,117807162,63,790,,129011606
2019,117807162,13,725,,129011605
2019,117807161,30,100,,129011604
2019,116152824,63,2,,126960651
2019,116152824,31,1,,126960650
2019,116148518,38,1000,,126963947
2019,117802610,15,520,,129018623
2019,117802611,3,250,,129018624
2019,117802612,63,200,,129018625
2019,117807166,63,20,,129011610
2019,121564486,25,1700,,134233472
2019,121564486,6,600,,134245207
2019,121564486,17,1050,,134245208
2019,121564486,63,1,,134245210
2019,121564486,2,1,,134245206
2019,117802614,6,5,,129018627
2019,117802614,9,0,,129018628
2019,117807172,38,100,,129011620
2019,117807172,8,40,,129011619
2019,117802615,10,,,129011621
2019,117802617,13,2600,,129018631
2019,117802616,63,200,,129018629
2019,117802617,51,0,,129018634
2019,117802617,7,600,,129018630
2019,117802617,20,1000,,129018632
2019,117802617,47,0,,129018633
2019,117802619,25,50,,129018636
2019,117802618,25,50,10-JUN-19,129018635
2019,117807174,4,200,,129011623
2019,117802620,3,200,,129018637
2019,117802621,6,120,,129018638
2019,117802622,52,0,,129018639
2019,117802623,11,1,,129018641
2019,117802623,10,,,129018640
2019,117802624,63,100,,129018642
2019,117802625,63,1,,129011629
2019,117802626,62,30,,129018643
2019,117802627,6,60,,129018644
2019,117802628,3,6500,,129018645
2019,117802629,63,1,,129011632
2019,117802630,63,200,,129018646
2019,117802631,63,49,,129018647
2019,117802633,51,0,,129018652
2019,117802633,22,0,,129018651
2019,117802632,35,290,,129018648
2019,117802633,63,3,,129018653
2019,117802633,20,300,,129018650
2019,117802633,17,500,,129018649
2019,117802634,37,800,,129018654
2019,117802636,24,1000,,129018656
2019,117802638,3,1000,,129018658
2019,117802639,6,108,,129011639
2019,117807187,17,36,21-JUN-19,129011638
2019,117807187,6,108,21-JUN-19,129011637
2019,117802639,17,36,,129011640
2019,117802640,63,250,,129018659
2019,117802641,6,1,,129018660
2019,117802641,63,2,,129018661
2019,117802643,63,274,24-JUN-19,129018663
2019,117802642,63,220,,129018662
2019,117802644,54,900,,129018664
2019,117802644,63,324,,129018665
2019,117802645,31,1,,129018666
2019,117802646,20,11,22-JUN-19,129011649
2019,117802646,25,30,22-JUN-19,129018667
2019,117802647,25,30,,129018669
2019,117802647,20,11,,129018668
2019,121564486,67,1,,134233473
2019,117802651,11,1,,129018674
2019,117802650,35,25,,129018672
2019,117802651,10,,,129018673
2019,117807201,52,0,,129011658
2019,117807201,9,0,,129011655
2019,117807201,20,100,,129011656
2019,117807201,25,1,,129011657
2019,121564486,20,2000,,134245209
2019,121564493,36,3233,,134233481
2019,117802656,29,1,,129018678
2019,117802657,38,300,,129018679
2019,117802659,63,56,,129018681
2019,117802658,63,56,22-JUN-19,129018680
2019,117802662,6,591,,129018684
2019,117802661,11,1,,129018683
2019,117802660,6,583,22-JUN-19,129018682
2019,117802663,63,250,,129018685
2019,121564493,26,5671,,134233479
2019,121564493,27,1,,134233480
2019,121564493,63,4973,,134233482
2019,121564492,35,1,,134233478
2019,117802668,17,150,,129018697
2019,117802668,6,402,,129018696
2019,117802671,2,29,,129018699
2019,121564507,36,200,,134233496
2019,117802673,35,1500,,129018701
2019,117802674,3,60,,129018702
2019,117802675,4,800,,129018703
2019,117802676,8,101,,129018704
2019,117802678,36,30,,129018706
2019,117802677,63,20,,129018705
2019,117802679,16,430,,129018707
2019,117802680,20,1200,,129018708
2019,117807227,10,,,129011697
2019,117807228,63,60,,129011698
2019,117802681,63,0,,129018709
2019,117802682,63,1,,129018710
2019,117802683,26,130,,129018711
2019,117802684,3,200,,129018712
2019,117802685,3,150,,129018713
2019,117802687,16,340,,129018714
2019,117802688,3,1000,,129018715
2019,117802689,8,38,,129018716
2019,117802691,10,,,129018717
2019,117802692,3,300,,129018718
2019,117802693,63,150,,129018719
2019,121564505,30,20,,134233495
2019,121564509,30,100,,134233499
2019,117802696,36,300,,129018724
2019,117802696,17,3000,,129018722
2019,117802696,26,3144,,129018723
2019,117802697,7,4700,,129018725
2019,117802699,63,0,,129018726
2019,117802700,11,1,,129011726
2019,117802700,10,,,129011725
2019,117802702,3,150,,129018728
2019,117802704,25,280,,129018730
2019,121564516,63,28,06-JUL-19,134245220
2019,121564517,63,28,,134233507
2019,117802707,6,29,,129018734
2019,117802706,63,58,27-JUN-19,129018733
2019,117802707,63,58,,129018735
2019,117802706,6,29,27-JUN-19,129018732
2019,117802709,2,11,27-JUN-19,129018737
2019,117802709,63,19,27-JUN-19,129018739
2019,117802709,6,23,27-JUN-19,129018738
2019,117802710,6,23,,129018741
2019,117802710,63,19,,129018742
2019,117802710,2,11,,129018740
2019,117807263,11,1,,129011753
2019,117807265,6,583,12-JUN-19,129011755
2019,117807266,6,583,,129011756
2019,117802712,20,300,,129018744
2019,117802713,19,130,12-JUN-19,129018745
2019,117802714,19,130,,129018746
2019,117802715,3,150,,129018747
2019,117802716,3,900,,129018748
2019,117802717,3,240,,129018749
2019,117807272,63,800,,129011763
2019,117802718,3,200,,129018750
2019,117807277,11,1,,129011767
2019,117807276,4,250,13-JUN-19,129011766
2019,117807278,4,250,,129011768
2019,117802719,3,500,,129018751
2019,117807281,29,700,,129011772
2019,117802721,19,420,,129018752
2019,117802722,63,500,,129018756
2019,117802722,16,100,,129018754
2019,117802722,41,60,,129018755
2019,117802723,63,50,,129011775
2019,117807286,25,550,,129011777
2019,117807285,3,4500,,129011776
2019,117802724,11,1,,129018758
2019,117802724,10,,,129018757
2019,121564522,21,10,,134233514
2019,121564522,25,50,,134233515
2019,121564522,63,50,,134233518
2019,117807290,36,1100,,129011784
2019,117807290,63,51,,129011785
2019,117802728,63,1,,129018764
2019,121564522,9,0,,134233511
2019,121564522,16,50,,134233512
2019,121564522,51,0,,134233516
2019,121564522,61,500,,134233517
2019,121564524,63,600,,134233521
2019,117807293,10,,,129011788
2019,117807293,11,1,,129011789
2019,121564532,25,535,,134233528
2019,121564532,20,200,,134237933
2019,117802731,6,2,,129018774
2019,117802731,63,28,,129018775
2019,117802730,6,1,29-JUN-19,129018772
2019,117802730,63,28,29-JUN-19,129018773
2019,117807297,10,,,129011794
2019,117807297,11,1,,129011795
2019,121564532,9,0,,134237932
2019,121564532,63,930,,134233529
2019,117802734,11,1,,129018779
2019,117802734,10,,,129018778
2019,117802736,3,18000,,129018781
2019,117802735,3,18000,20-JUN-19,129018780
2019,117802737,19,1828,,129018782
2019,121564556,52,0,,134233560
2019,117802738,2,31,,129018783
2019,117802739,4,250,,129011801
2019,117802739,6,15,,129018784
2019,117807305,3,47000,,129011803
2019,117807305,63,200,,129011804
2019,117807304,16,5000,,129011802
2019,117807307,63,100,,129011805
2019,117802742,11,1,,129018787
2019,117802742,10,,,129018786
2019,117802743,10,,,129011812
2019,117802743,11,1,,129011813
2019,121564534,63,1,,134233533
2019,121564535,20,1,,134233536
2019,117802751,6,61,,129018799
2019,117802750,18,300,,129018798
2019,117802751,7,1260,,129018800
2019,117802752,10,,,129018801
2019,117802753,25,60,15-JUN-19,129018802
2019,117802754,7,1100,,129018803
2019,117802754,25,60,,129018804
2019,117802755,24,2500,,129018805
2019,117802757,63,19,,129018809
2019,117807319,58,100,,129011822
2019,117807319,26,810,,129011821
2019,117807319,63,303,,129011823
2019,117802758,9,0,,129018810
2019,117802758,21,376,,129018812
2019,117802758,20,120,,129018811
2019,117802759,10,,,129018813
2019,117802759,11,1,,129018814
2019,121579947,10,,,134245232
2019,121579947,11,2,,134245233
2019,117802763,61,610,,129018818
2019,117802764,63,2,,129018819
2019,117802766,11,2,,129018822
2019,117802766,10,,,129018821
2019,117802767,11,1,,129011835
2019,117802767,10,,,129011834
2019,117802768,63,9,15-JUN-19,129018823
2019,117802769,10,,,129018824
2019,117802770,63,9,,129018825
2019,117802771,63,52,,129018829
2019,117802771,9,0,,129018827
2019,117802771,7,200,,129018826
2019,117802771,51,0,,129018828
2019,117802772,3,1000,,129018830
2019,117802773,63,16,,129018831
2019,117802775,62,3000,,129018833
2019,117802774,3,1500,,129018832
2019,121564554,22,0,,134233558
2019,117802777,19,515,,129018835
2019,117802778,53,40,,129018836
2019,117802780,6,27,,129018837
2019,117802780,21,250,,129018839
2019,117802780,9,0,,129018838
2019,117802782,10,,,129018840
2019,121564556,22,0,,134233559
2019,121564557,8,2,,134233562
2019,117802785,63,70,,129018845
2019,117802785,16,320,,129018844
2019,117802786,3,250,,129018846
2019,117802789,63,50,,129018848
2019,117802790,63,1,,129018849
2019,117802791,8,433,,129018850
2019,121564564,16,400,,134233572
2019,121564563,63,50,,134233571
2019,117802796,66,200,,129018858
2019,117802796,25,300,,129018857
2019,117802796,6,50,,129018856
2019,117802799,63,150,,129018859
2019,117802800,63,2,,129018860
2019,117802801,30,500,,129018861
2019,117802803,8,7,,129018863
2019,117802802,8,7,18-JUN-19,129018862
2019,117802804,52,0,,129018864
2019,117802807,33,250,,129018868
2019,117802808,9,0,,129018869
2019,117802809,53,20,,129018870
2019,117802810,64,7100,,129018871
2019,117802812,38,1000,,129018873
2019,117802813,63,200,,129018874
2019,117802814,7,3000,,129018875
2019,117802814,36,500,,129018876
2019,117802815,26,300,,129018879
2019,117802815,47,0,,129018880
2019,117802815,17,200,,129018878
2019,117802815,9,0,,129018877
2019,117802815,63,350,,129018881
2019,117802816,20,500,,129018882
2019,117802817,31,200,,129018883
2019,117802818,23,80,,129018885
2019,117802818,6,20,,129018884
2019,117802819,6,155,18-JUN-19,129018886
2019,117802820,6,155,,129018887
2019,117802822,63,997,,129018888
2019,117802823,3,150,,129018889
2019,117802825,10,,,129018890
2019,117802826,29,500,,129018891
2019,117802829,20,1,,129018894
2019,117802830,20,95,,129018895
2019,117802831,26,780,,129018896
2019,117802832,8,150,,129018897
2019,117802833,11,4,,129018898
2019,117802835,10,,,129018901
2019,117802835,11,1,,129018902
2019,117802836,20,330,,129018903
2019,117802837,11,1,,129018905
2019,117802837,10,,,129018904
2019,117802838,63,100,,129018906
2019,117802839,29,800,,129018907
2019,117802839,63,780,,129018908
2019,117802840,10,,,129018909
2019,117802840,11,1,,129018910
2019,117802841,61,650,20-JUN-19,129018911
2019,117802842,61,650,,129018912
2019,117802843,11,1,,129018914
2019,117802843,10,,,129018913
2019,117802844,7,400,,129018915
2019,117802845,26,30,,129018916
2019,117802846,63,100,,129018917
2019,117802847,63,525,,129018918
2019,117802848,29,1,,129018919
2019,117802849,16,2446,,129018920
2019,117802850,63,24,,129018922
2019,117802850,8,252,,129018921
2019,117802851,7,400,,129018923
2019,117802851,26,2,,129018924
2019,117802852,9,0,,129018925
2019,117802854,16,20,,129018926
2019,117802859,63,1,,129018933
2019,117802862,63,1,,129018936
2019,117802863,10,,,129018937
2019,117802863,11,1,,129018938
2019,117802864,9,0,,129018939
2019,117802864,20,2,,129018940
2019,117802864,51,0,,129018941
2019,117802865,34,1,,129018942
2019,117802869,47,0,,129018948
2019,117802869,63,2845,,129018949
2019,117802869,7,1466,,129018947
2019,117802868,31,250,,129018946
2019,117802873,38,400,,129018952
2019,117802874,52,0,,129018953
2019,117802875,8,650,,129018954
2019,117802878,31,200,,129018957
2019,117802881,19,80,,129018959
2019,117802883,3,1,,129018961
2019,117802884,63,1,,129018962
2019,117802885,23,30,,129018963
2019,117802886,3,1,,129018964
2019,117802887,38,60,,129018965
2019,117802890,10,,,129018966
2019,117802893,11,1,,129018972
2019,117802893,10,,,129018971
2019,117802894,63,2200,,129018973
2019,117802895,6,90,,129018974
2019,117802896,11,2,,129018975
2019,117802897,20,800,,129018976
2019,117802898,61,500,,129018977
2019,117802899,10,50,,129018978
2019,117802903,11,2,,129018981
2019,117802905,10,,,129018982
2019,117802906,3,1,,129018983
2019,117802907,63,400,,129018984
2019,117802908,61,400,,129018985
2019,117802909,61,585,,129018986
2019,117802910,20,10,,129018988
2019,117802910,51,0,,129018990
2019,117802910,25,180,,129018989
2019,117802910,9,0,,129018987
2019,117802911,63,10,,129018994
2019,117802911,25,75,,129018993
2019,117802911,21,26,,129018992
2019,117802911,6,240,,129018991
2019,117802912,63,591,,129018997
2019,117802912,16,80,,129018995
2019,117802912,26,236,,129018996
2019,117802913,36,2200,,129018998
2019,117802914,11,3,,129019000
2019,117802914,10,,,129018999
2019,117802916,63,1,,129019001
2019,117802918,63,80,,129019002
2019,117802921,25,85,,129019008
2019,117802921,9,0,,129019005
2019,117802921,17,25,,129019006
2019,117802921,20,60,,129019007
2019,117802924,25,30,23-JUN-19,129019018
2019,117802925,6,44,,129019019
2019,117802924,6,44,23-JUN-19,129019017
